《米国》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,（一般炭）,,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
1988/07,456096432 ,-,113419208 ,-,102513582 ,-,10905626 ,58823 ,38582551 ,32606 ,17089414 ,1450082 ,24039565 ,-,2874071 ,-,12911677 ,-,82371379 ,-,81473637 ,9246 ,897742 ,-,31268026 ,80651 ,5768930 ,-,-,203049 ,8512839 ,-,18801765 ,-,-,-,10718228 ,126669 ,2597586 ,85103 ,1736604 ,-,-,722013 ,5968248 ,24 ,1234 ,-,47366437 ,-,11734735 ,423122 ,6772928 ,-,38416553 ,2806 ,1069579 ,28823 ,12126735 ,-,3783977 ,-,3215568 ,-,5086237 ,-,5007366 ,-,51507029 ,547 ,14209821 ,29090 ,15282344 ,172943 ,5673376 ,-,46637987 ,-,15687870 ,156600187 ,14161014 ,-,-,-,3284592 ,-,2523713 ,52793 ,2909069 ,-,-,226886 ,9145520 ,-,22976827 ,2176 ,4703472 ,-,1361204 ,245 ,15430652 ,-,34599247 ,-,28878978 ,-,5720269 ,-,5903525 ,-,1971151 ,383731 ,887467 ,35649 ,165061 
1988/08,497479959 ,-,148667625 ,-,138979932 ,-,9687693 ,74624 ,69536679 ,32563 ,17967199 ,1599589 ,29577665 ,-,2943471 ,-,10122690 ,-,75775084 ,-,74701870 ,11231 ,1073214 ,-,25289451 ,73218 ,5038473 ,-,-,160706 ,7704046 ,-,16467189 ,-,-,-,4966713 ,17747 ,424190 ,85037 ,1723345 ,1 ,4566 ,1179949 ,9772565 ,15289 ,118071 ,-,52417637 ,-,11148814 ,431027 ,8150149 ,-,44405767 ,2591 ,999419 ,37371 ,16607994 ,-,3813179 ,-,3483690 ,-,5324512 ,-,5329630 ,-,55002097 ,525 ,9402795 ,29020 ,20145895 ,288235 ,7639155 ,-,54172808 ,-,18930266 ,175734665 ,17334185 ,-,-,-,2380614 ,-,1453055 ,68323 ,3323088 ,-,-,269679 ,11433258 ,-,12157416 ,1759 ,3392158 ,-,1251144 ,142 ,6676011 ,-,38414336 ,-,31119493 ,-,7294843 ,-,6900257 ,-,2932047 ,353611 ,891139 ,37814 ,262427 
1988/09,464277213 ,-,107822657 ,-,99326770 ,-,8495887 ,35891 ,29469923 ,33947 ,19968773 ,1438294 ,29785863 ,-,3259376 ,-,7417505 ,-,80316761 ,-,79024717 ,14439 ,1292044 ,-,28190339 ,567 ,317924 ,-,-,292570 ,14628774 ,-,17109528 ,-,-,-,6024336 ,41190 ,637230 ,84824 ,1747167 ,-,-,1151211 ,9330100 ,12294 ,70160 ,-,52140970 ,-,12759933 ,339900 ,7095198 ,-,42306109 ,18402 ,1981471 ,39793 ,14493524 ,-,3777749 ,-,3479639 ,-,4972110 ,-,4726938 ,-,60790788 ,554 ,11416988 ,28242 ,22210133 ,244046 ,7658138 ,-,52529105 ,-,17377276 ,195866625 ,16016258 ,-,-,-,3294447 ,-,1335551 ,74710 ,3487510 ,-,-,264881 ,12537867 ,-,13064062 ,2579 ,4989126 ,-,1273595 ,135 ,5984176 ,-,38197233 ,-,30613594 ,-,7583639 ,-,7352229 ,-,2860532 ,430031 ,1032461 ,35759 ,182153 
1988/10,468097335 ,-,108706554 ,-,100281518 ,-,8425036 ,38053 ,22499884 ,37335 ,22748284 ,1582438 ,34084574 ,-,3715128 ,-,6877432 ,-,76830456 ,-,75847527 ,8923 ,982929 ,-,28153727 ,87854 ,7542367 ,-,-,182723 ,8466770 ,-,14400396 ,-,-,-,2904753 ,2883 ,171123 ,84988 ,1720462 ,-,-,1144382 ,9775181 ,-,-,-,52652539 ,-,14303789 ,367056 ,8169095 ,-,44416775 ,10449 ,1295672 ,38458 ,15037410 ,-,3591165 ,-,3809712 ,-,5996413 ,-,6067300 ,-,53825699 ,587 ,9571950 ,26657 ,17024215 ,295653 ,8270591 ,-,54718034 ,-,18029590 ,190024225 ,16395822 ,-,-,-,3471189 ,-,1505536 ,88553 ,4635977 ,-,-,284732 ,11975368 ,-,26421002 ,2932 ,6054763 ,-,1505040 ,321 ,18093256 ,-,36125880 ,-,29427372 ,-,6698508 ,-,6615759 ,-,2409453 ,438352 ,911378 ,32987 ,195108 
1988/11,455946884 ,-,106603084 ,-,94176764 ,-,12426320 ,22487 ,14296399 ,38797 ,24087088 ,1683023 ,34371583 ,-,4699158 ,-,6665508 ,-,68681791 ,-,67734328 ,8377 ,947463 ,-,24350036 ,24749 ,2711538 ,-,-,144651 ,6374509 ,-,15183616 ,-,-,-,4922964 ,7050 ,263581 ,84859 ,1537312 ,-,-,1171853 ,8719881 ,101925 ,610822 ,-,51649157 ,-,15311669 ,384723 ,7000090 ,-,44399385 ,63284 ,4578755 ,35239 ,13097781 ,-,4741959 ,-,3835634 ,-,5076967 ,-,4680627 ,-,54145227 ,601 ,9252523 ,27134 ,17787178 ,274073 ,8191940 ,-,52816178 ,-,16901698 ,189957009 ,14917586 ,-,-,-,2829558 ,-,2927664 ,109827 ,3380572 ,-,-,309921 ,12654377 ,-,21419500 ,2711 ,5399258 ,-,1494434 ,227 ,13602701 ,-,41048946 ,-,29576320 ,-,11472626 ,-,7507599 ,-,1978065 ,413398 ,1048225 ,30634 ,159586 
1988/12,446501771 ,-,98718152 ,-,88673659 ,-,10044493 ,19583 ,9261100 ,32632 ,19348898 ,1900271 ,38581160 ,-,5029058 ,-,6073126 ,-,78677096 ,-,78071506 ,6290 ,605590 ,-,22886283 ,42418 ,4122591 ,-,-,438654 ,17648977 ,-,16102360 ,-,-,-,4802426 ,73706 ,1097599 ,84885 ,1470256 ,1 ,4163 ,1346480 ,9823584 ,148066 ,919908 ,-,46756011 ,-,12709652 ,402624 ,5959697 ,-,41519219 ,41750 ,3078837 ,45997 ,15436168 ,-,4329053 ,-,2919546 ,-,3242522 ,-,5010034 ,-,61359284 ,771 ,11032616 ,34943 ,24978387 ,247714 ,8831338 ,-,48201791 ,-,16091988 ,134886585 ,14581967 ,-,-,-,3437910 ,-,1380854 ,102714 ,3653106 ,-,-,269814 ,11109195 ,-,14946787 ,3020 ,5830693 ,-,1066371 ,139 ,6689805 ,-,40221071 ,-,31829661 ,-,8391410 ,-,6567137 ,-,1714740 ,411257 ,721590 ,31273 ,181663 
1989/01,443924291 ,-,85061869 ,-,69740831 ,-,15321038 ,13767 ,6453220 ,32602 ,18796382 ,1382591 ,27804835 ,-,3622009 ,-,5647409 ,-,85273926 ,-,84406715 ,9944 ,867211 ,-,25380964 ,41713 ,5095169 ,-,-,313938 ,13049635 ,-,19811665 ,0 ,575 ,-,13707491 ,73995 ,1242850 ,56522 ,1010562 ,-,-,685904 ,5081294 ,68787 ,428785 ,-,47140787 ,-,12008581 ,374099 ,6800464 ,-,47532642 ,93286 ,5243265 ,43832 ,16819043 ,-,3466344 ,-,3131485 ,-,4429890 ,-,5909956 ,-,54197888 ,750 ,9712563 ,28622 ,17285853 ,234014 ,8226498 ,-,50805098 ,-,16716234 ,117320591 ,15187831 ,-,-,-,3575635 ,-,1474825 ,126916 ,4482685 ,-,-,273878 ,12088336 ,-,14968696 ,2892 ,5289229 ,-,1611340 ,176 ,6637572 ,-,39131720 ,-,29292123 ,-,9839597 ,-,8140241 ,-,1417223 ,455709 ,1339289 ,39076 ,197816 
1989/02,439888021 ,-,89987624 ,-,74080654 ,-,15906970 ,21928 ,10994231 ,26546 ,15088678 ,1519443 ,30676088 ,-,3688567 ,-,6713892 ,-,70507359 ,-,69993156 ,6436 ,514203 ,-,24478019 ,34864 ,3353565 ,-,-,233749 ,9762505 ,-,22393392 ,-,-,-,14357613 ,41196 ,770763 ,84648 ,1616201 ,-,-,805143 ,6419578 ,57670 ,388180 ,-,49820239 ,-,14101244 ,253922 ,8340066 ,-,47757252 ,53583 ,3909216 ,40842 ,16999656 ,-,3843551 ,-,3303014 ,-,5638382 ,-,4799764 ,-,52101833 ,590 ,8707962 ,39680 ,17631903 ,257056 ,8601039 ,-,50679410 ,-,16156722 ,126191316 ,14419464 ,-,-,-,3583153 ,-,1392208 ,85718 ,2698708 ,-,-,253963 ,13154696 ,-,15451604 ,2543 ,6285892 ,-,1599071 ,156 ,6199673 ,-,41189308 ,-,29244583 ,-,11944725 ,-,7127926 ,-,1696141 ,396420 ,996067 ,35756 ,297901 
1989/03,594249149 ,-,135263180 ,-,111135223 ,-,24127957 ,54468 ,30793067 ,31394 ,19507757 ,1820263 ,36783587 ,-,4740468 ,-,8836767 ,-,102527150 ,-,101251147 ,13922 ,1276003 ,-,36436993 ,6148 ,1387469 ,-,-,413589 ,17246326 ,-,21163554 ,0 ,287 ,-,8933290 ,44850 ,1065973 ,113063 ,2180264 ,-,-,1238369 ,10049713 ,8935 ,56757 ,-,70121361 ,-,15242069 ,341744 ,6882026 ,-,52686202 ,33059 ,2973129 ,43322 ,17769417 ,-,4610282 ,-,3777834 ,-,7298362 ,-,4333440 ,-,73301610 ,934 ,11169484 ,55201 ,27783784 ,302655 ,10443294 ,-,71082156 ,-,19365149 ,139502032 ,17213512 ,-,-,-,4155988 ,-,2315432 ,152598 ,4118525 ,-,-,379480 ,20715005 ,-,13194274 ,2090 ,4487438 ,-,1861387 ,183 ,5488316 ,-,54909662 ,-,40893112 ,-,14016550 ,-,9583439 ,-,2167129 ,830121 ,1415002 ,51785 ,352810 
1989/04,444978592 ,-,102926523 ,-,90181023 ,-,12745500 ,22340 ,13906398 ,36423 ,24108752 ,1425526 ,29640921 ,-,3820185 ,-,12019043 ,-,71832422 ,-,70525629 ,10968 ,1306793 ,-,21110962 ,38951 ,3585114 ,-,-,441206 ,18884519 ,-,13135318 ,-,-,-,4521984 ,3771 ,259116 ,56581 ,1124755 ,-,-,890602 ,7488579 ,57139 ,412635 ,-,48278010 ,-,10919274 ,674085 ,9582199 ,-,40189140 ,35924 ,2777691 ,33473 ,12985296 ,-,4291055 ,-,2991520 ,-,4027478 ,-,5641957 ,-,58439392 ,764 ,12327212 ,30364 ,18403766 ,292861 ,10397750 ,-,49078261 ,-,17109900 ,139044504 ,15654124 ,-,-,-,3213267 ,-,1336846 ,119691 ,3956534 ,-,-,198723 ,9585643 ,-,21135678 ,1943 ,4103114 ,-,1414858 ,187 ,13677276 ,-,39963848 ,-,32546585 ,-,7417263 ,-,7218483 ,-,2219883 ,501936 ,1062814 ,54073 ,256708 
