《中東》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDDLE EAST Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,（一般炭）,,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
1988/07,233609917 ,-,888129 ,-,817900 ,-,70229 ,11 ,19199 ,5 ,35144 ,-,-,-,15240 ,-,662362 ,-,1461059 ,-,1461059 ,-,-,-,-,-,-,-,-,-,-,-,213763835 ,11756697 ,150560063 ,-,35770576 ,1216152 ,18773368 ,194404 ,4117629 ,1132915 ,23315567 ,-,-,-,-,-,6593644 ,-,4349488 ,1563 ,12880 ,-,10149793 ,-,-,10298 ,3390998 ,-,143987 ,-,301211 ,-,6312308 ,-,222 ,-,229926 ,7 ,600 ,24 ,102790 ,1267 ,24541 ,-,123163 ,-,2961 ,-,-,-,-,-,-,-,3472 ,2 ,283 ,-,-,5006 ,102645 ,-,-,-,-,-,-,-,-,-,400368 ,-,68749 ,-,331619 ,-,21149 ,-,-,160 ,238 ,-,-
1988/08,180332959 ,-,832540 ,-,811171 ,-,21369 ,1 ,29821 ,16 ,23001 ,-,-,-,3008 ,-,701686 ,-,932225 ,-,929645 ,2 ,2580 ,-,-,-,-,-,-,-,-,-,163525270 ,9644156 ,120000748 ,-,28029143 ,1643069 ,22784028 ,212399 ,4425849 ,568840 ,11069530 ,-,-,-,-,-,6679179 ,-,4139574 ,2103 ,8450 ,-,7491294 ,-,-,11821 ,3529042 ,-,128988 ,-,293096 ,-,3539948 ,-,-,-,549071 ,19 ,5475 ,35 ,265685 ,2477 ,51713 ,-,152424 ,-,3070 ,-,-,-,-,-,233 ,-,3510 ,8 ,728 ,-,-,5878 ,123053 ,-,713 ,-,-,-,313 ,-,-,-,170243 ,-,39326 ,-,130917 ,-,7737 ,-,1650 ,931 ,654 ,-,-
1988/09,170472915 ,-,724040 ,-,716676 ,-,7364 ,697 ,353789 ,3 ,23516 ,-,-,-,4285 ,-,276144 ,-,1304692 ,-,1304692 ,-,-,-,-,-,-,-,-,-,-,-,147571667 ,8134420 ,99392257 ,-,27762736 ,1467813 ,19096116 ,202661 ,4251338 ,836862 ,16161381 ,-,-,-,-,-,8890678 ,-,4709349 ,11 ,1382 ,-,10797294 ,-,-,12187 ,3739784 ,-,56863 ,-,366001 ,-,6634646 ,-,-,-,231904 ,2 ,4993 ,101 ,77839 ,3465 ,43438 ,-,399337 ,-,4719 ,-,-,-,-,-,4785 ,-,-,73 ,2574 ,-,-,10728 ,242825 ,-,1767 ,-,-,-,1767 ,-,-,-,551536 ,-,39640 ,-,511896 ,-,9478 ,-,299 ,-,-,-,-
1988/10,178410168 ,-,708867 ,-,708867 ,-,-,412 ,210794 ,4 ,29639 ,-,-,-,6343 ,-,432388 ,-,1472099 ,-,1472099 ,-,-,-,-,-,-,-,-,-,-,-,156195938 ,9345467 ,107242922 ,-,31675864 ,1746375 ,20922849 ,197071 ,4082277 ,685838 ,13191368 ,-,-,-,-,-,7227553 ,-,5267117 ,340 ,3148 ,-,8888952 ,-,-,10526 ,3155146 ,-,170075 ,-,267074 ,-,5295862 ,-,795 ,-,347561 ,0 ,501 ,22 ,158129 ,2845 ,49383 ,-,98725 ,-,2780 ,108 ,740 ,-,-,-,-,-,227 ,90 ,4218 ,-,-,2556 ,71368 ,-,2430 ,-,-,-,2430 ,-,-,-,3468043 ,-,74776 ,-,3393267 ,-,498 ,-,970 ,1506 ,1437 ,30 ,256 
1988/11,182926262 ,-,678687 ,-,675851 ,-,2836 ,176 ,316888 ,5 ,40895 ,-,-,-,-,-,288699 ,-,1574777 ,-,1574777 ,-,-,-,-,5000 ,215995 ,-,-,-,-,-,164200901 ,11946310 ,116188103 ,-,26922084 ,1454086 ,15782275 ,198462 ,3898262 ,1044677 ,17189578 ,-,-,-,-,-,4895758 ,-,3033305 ,156 ,18126 ,-,9863062 ,-,-,12249 ,3336328 ,-,61348 ,-,495824 ,-,5969562 ,-,-,-,531936 ,19 ,8207 ,193 ,249335 ,3224 ,58963 ,-,347457 ,-,1325 ,-,-,-,-,-,487 ,-,347 ,584 ,55882 ,-,-,5366 ,137873 ,-,-,-,-,-,-,-,-,-,833684 ,-,43509 ,-,790175 ,-,8528 ,-,-,72 ,338 ,-,-
1988/12,193057759 ,-,1303628 ,-,1298019 ,-,5609 ,579 ,797902 ,9 ,75741 ,-,-,-,21346 ,-,368794 ,-,1652000 ,-,1652000 ,-,-,-,-,9187 ,413773 ,-,-,-,-,-,175406428 ,13688494 ,123242556 ,-,36361982 ,1682658 ,18865680 ,213728 ,4080957 ,746987 ,11720933 ,-,-,-,-,-,5803754 ,-,3549696 ,40 ,3572 ,-,7309193 ,0 ,723 ,12221 ,3328927 ,-,149597 ,-,206078 ,-,3620552 ,-,687 ,-,223565 ,19 ,7444 ,9 ,8249 ,1016 ,17806 ,-,108601 ,-,-,-,-,-,-,-,-,-,266 ,33 ,1272 ,-,-,2660 ,64776 ,-,2964 ,1 ,782 ,-,2182 ,-,-,-,1247626 ,-,114790 ,-,1132836 ,-,3230 ,-,1961 ,-,-,22 ,396 
1989/01,217053464 ,-,1283163 ,-,1283163 ,-,-,842 ,808800 ,1 ,9516 ,-,-,-,48990 ,-,407760 ,-,1759085 ,-,1751473 ,5 ,7612 ,-,-,11000 ,285518 ,-,-,-,-,-,199042468 ,13067776 ,136020761 ,-,40848870 ,1646941 ,20231813 ,251327 ,4950041 ,1043483 ,17222796 ,-,-,-,-,-,7317893 ,-,5068195 ,1 ,1609 ,-,6784129 ,0 ,631 ,8580 ,2306382 ,-,157960 ,-,472346 ,-,3843572 ,-,-,-,201656 ,18 ,7472 ,12 ,23333 ,2792 ,53925 ,-,237528 ,-,5973 ,8 ,367 ,-,-,-,2253 ,-,657 ,178 ,4795 ,-,-,9589 ,199881 ,-,256 ,-,-,-,256 ,-,-,-,427286 ,-,44440 ,-,382846 ,-,4194 ,-,4455 ,-,-,-,-
1989/02,214886369 ,-,796749 ,-,796749 ,-,-,227 ,234915 ,2 ,18551 ,-,-,-,27521 ,-,502682 ,-,1201785 ,-,1201785 ,-,-,-,-,-,-,-,-,-,-,-,194159566 ,11790187 ,140447744 ,-,37655977 ,1404731 ,19179206 ,150016 ,2940167 ,772821 ,13115678 ,-,-,-,-,-,8209277 ,-,4936722 ,1761 ,4958 ,-,9534794 ,-,-,12381 ,3533794 ,-,134146 ,-,476763 ,-,5388470 ,-,-,-,406562 ,1 ,4502 ,21 ,158780 ,1643 ,55658 ,-,110666 ,-,2155 ,-,-,-,-,-,-,-,954 ,89 ,8028 ,-,-,1938 ,71228 ,-,-,-,-,-,-,-,-,-,466970 ,-,60370 ,-,406600 ,-,12184 ,-,6029 ,14690 ,5948 ,-,-
1989/03,253790758 ,-,680127 ,-,676418 ,-,3709 ,246 ,337924 ,20 ,44010 ,9 ,1978 ,-,2777 ,-,269386 ,-,1528960 ,-,1521200 ,5 ,7760 ,-,-,-,-,-,-,-,-,-,231692406 ,13804035 ,175651601 ,-,31182401 ,1479235 ,20622524 ,169062 ,3194264 ,1266996 ,21664140 ,-,-,-,-,-,8441269 ,-,4721532 ,2933 ,18513 ,-,10629641 ,-,-,11047 ,3248332 ,-,180338 ,-,332178 ,-,6868793 ,-,-,-,352750 ,36 ,10800 ,9 ,79575 ,1820 ,43157 ,-,130290 ,-,6072 ,-,-,-,-,-,-,-,-,128 ,6190 ,-,-,2314 ,47832 ,-,3786 ,1 ,3786 ,-,-,-,-,-,331529 ,-,212373 ,-,119156 ,-,68128 ,-,4880 ,582 ,412 ,-,-
1989/04,243735562 ,-,747415 ,-,747415 ,-,-,102 ,260723 ,6 ,35926 ,-,-,-,3825 ,-,388855 ,-,1128664 ,-,1128664 ,-,-,-,-,143 ,3803 ,-,-,-,-,-,223780817 ,12517257 ,172787297 ,-,36053692 ,1403634 ,22524823 ,56142 ,1097052 ,788912 ,13842776 ,-,-,-,-,-,7628495 ,-,3409864 ,0 ,1014 ,-,9713731 ,-,-,12125 ,3519360 ,-,216837 ,-,800339 ,-,5166571 ,-,-,-,163084 ,28 ,10817 ,54 ,16220 ,2150 ,26753 ,-,311480 ,-,5332 ,-,-,-,-,-,-,-,713 ,616 ,49617 ,-,-,8005 ,145097 ,-,-,-,-,-,-,-,-,-,261876 ,-,82916 ,-,178960 ,-,10120 ,-,9241 ,3554 ,2716 ,-,-
