《ロシア》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUSSIAN Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,（一般炭）,,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
概況品名,,,,食料品及び動物,,飲料及びたばこ,,魚介類及び同調製品,,肉類及び同調製品,,穀物類及び同調製品,,野菜,,果実,,,,原材料,,動植物性油脂,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,（一般炭）,,化学製品,,有機化合物,,医薬品,,原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸及び繊維製品,,非金属鉱物製品,,木製品及びコルク製品(除家具),,一般機械,,原動機,,(電算機類(含周辺機器)),,(電算機類の部分品),,電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線及び絶縁ケーブル,,音響・映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,輸送用機器,,自動車,,自動車の部分品,,航空機類,,,,雑製品,,特殊取扱品,,科学光学機器,,衣類及び同附属品,,家具,,バッグ類,
概況品コード,'0'〜'9','0'+'1',,'0',,'1',,'007',,'003',,'009',,'01103',,'01101',,'2'+'4',,'2',,'4',,'20701',,'21505',,'21501',,'20307',,'3',,'30301',,'30303',,'3030301',,'3050103',,'3050101',,'30101',,'3010105',,'5',,'50101',,'507',,'6',,'613',,'615',,'617',,'609',,'611',,'605',,'701',,'70101',,'7010505',,'7010507',,'703',,'70311',,'7031103',,'70304',,'70305',,'70301',,'70307',,'7030703',,'70313',,'705',,'70501',,'70503',,'70505',,'8'+'9',,'8',,'9',,'81101',,'807',,'803',,'805',
,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額,数量,金額
Years/Months,(千円),(単位),(千円),(単位),(千円),(単位),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位：KG),(千円),(単位：KG),(千円),(単位),(千円),(単位),(千円),(単位：MT),(千円),(単位),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位),(千円),(単位：KL),(千円),(単位),(千円),(単位：KL),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位),(千円),(単位),(千円),(単位：KG),(千円),(単位),(千円),(単位：MT),(千円),(単位：MT),(千円),(単位),(千円),(単位),(千円),(単位),(千円),(単位),(千円),(単位),(千円),(単位：MT),(千円),(単位：NO),(千円),(単位：KG),(千円),(単位),(千円),(単位),(千円),(単位：NO),(千円),(単位：KG),(千円),(単位),(千円),(単位：KG),(千円),(単位：KG),(千円),(単位：NO),(千円),(単位：KG),(千円),(単位),(千円),(単位：NO),(千円),(単位：KG),(千円),(単位：MT),(千円),(単位),(千円),(単位),(千円),(単位),(千円),(単位),(千円),(単位),(千円),(単位：KG),(千円),(単位：KG),(千円)
1988/01,24207475 ,-,812886 ,-,773438 ,-,39448 ,338 ,682343 ,106 ,13998 ,-,-,-,41194 ,-,7160 ,-,6561098 ,-,6554501 ,15 ,6597 ,-,5333049 ,-,-,-,-,-,-,-,4930292 ,-,-,-,1425413 ,-,-,-,-,-,-,606290 ,3504879 ,51458 ,241499 ,-,588700 ,-,262546 ,-,-,-,7472724 ,32987 ,736247 ,12118 ,6176298 ,-,9488 ,-,36224 ,-,398866 ,-,115204 ,-,268550 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4143 ,11 ,4143 ,-,-,-,-,-,3569082 ,-,61911 ,-,3507171 ,-,-,-,3880 ,28006 ,4040 ,-,-
1988/02,42217878 ,-,318301 ,-,308225 ,-,10076 ,1719 ,203578 ,-,-,-,-,-,59606 ,-,11704 ,-,7710080 ,-,7703777 ,14 ,6303 ,-,6523583 ,16500 ,178261 ,-,-,-,-,-,4077063 ,-,-,-,604219 ,-,-,-,-,-,-,586268 ,3472844 ,46909 ,239488 ,-,436157 ,-,89605 ,1280 ,6799 ,-,14492698 ,50841 ,1137120 ,8510 ,12861739 ,-,10877 ,-,368 ,-,245400 ,-,220766 ,-,69736 ,0 ,476 ,-,-,-,-,-,64207 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2142 ,-,-,-,-,-,-,-,15047494 ,-,43452 ,-,15004042 ,-,1736 ,-,-,-,-,-,-
1988/03,25531750 ,-,4878382 ,-,4878382 ,-,-,29240 ,4487767 ,-,-,-,-,-,35926 ,-,2105 ,-,7618732 ,-,7611558 ,16 ,7174 ,-,6604353 ,-,-,-,-,-,-,-,4218552 ,5893 ,53754 ,-,1007215 ,-,-,-,-,-,-,532892 ,3157583 ,75821 ,394221 ,-,480798 ,-,41532 ,1512 ,97822 ,-,6928863 ,29521 ,699428 ,6232 ,4500720 ,-,7643 ,-,81331 ,-,1215584 ,-,396784 ,-,133466 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21461 ,39 ,16655 ,-,-,-,-,-,1251496 ,-,33054 ,-,1218442 ,-,4351 ,-,-,48888 ,5232 ,-,-
1988/04,28292466 ,-,3237187 ,-,3237187 ,-,-,9702 ,2933987 ,-,-,-,-,-,796 ,-,27583 ,-,7688757 ,-,7650955 ,546 ,37802 ,-,6668074 ,-,-,-,-,-,-,-,4347006 ,-,-,-,679996 ,-,-,-,-,-,-,623546 ,3667010 ,109487 ,540821 ,-,409848 ,-,192602 ,3826 ,14002 ,-,8520836 ,40457 ,855228 ,6916 ,6391607 ,-,12075 ,-,63837 ,-,1046574 ,-,128457 ,-,70880 ,0 ,208 ,-,-,-,-,-,9400 ,-,-,-,-,-,-,-,-,-,-,12 ,481 ,-,-,-,-,-,400 ,-,-,-,-,-,-,-,4008152 ,-,88578 ,-,3919574 ,-,8316 ,-,-,62860 ,7079 ,-,-
1988/05,23762323 ,-,2280096 ,-,2268428 ,-,11668 ,4342 ,2234932 ,-,-,-,-,-,-,-,9358 ,-,6972589 ,-,6972589 ,-,-,-,5852705 ,-,-,-,-,-,-,-,5780821 ,-,-,-,1750985 ,-,-,-,-,-,-,677385 ,4029392 ,175598 ,872475 ,-,585109 ,-,59028 ,6000 ,8689 ,-,7305716 ,56971 ,1015589 ,9442 ,5328171 ,-,16302 ,-,44463 ,-,439100 ,-,459493 ,-,47970 ,-,-,-,-,-,-,-,322 ,-,322 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9672 ,23 ,9672 ,-,-,-,-,-,780028 ,-,79599 ,-,700429 ,-,4796 ,-,4046 ,15461 ,1662 ,-,-
1988/06,26253075 ,-,618264 ,-,608977 ,-,9287 ,509 ,562591 ,18 ,2453 ,-,-,-,15623 ,-,12421 ,-,9878246 ,-,9878246 ,-,-,-,8490838 ,-,-,-,-,-,-,-,5661680 ,-,-,-,1399809 ,-,-,-,-,-,-,712394 ,4242833 ,187487 ,950829 ,-,733790 ,-,127514 ,8746 ,108615 ,-,8302447 ,72820 ,1438129 ,8214 ,5971972 ,-,11739 ,-,67874 ,-,582762 ,-,228472 ,-,33201 ,-,-,-,-,-,-,-,421 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39 ,421 ,-,7613 ,9 ,3853 ,-,-,0 ,3760 ,-,1017413 ,-,98862 ,-,918551 ,-,4958 ,-,2126 ,71959 ,14038 ,-,-
