《米国》  【月別】  （輸出）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA Monthly Data  (Export),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,２．原料品,,,,,,３．鉱物性燃料,,４．化学製品,,有機化合物,,医薬品,,プラスチック,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,ゴム製品,,紙類・紙製品,,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,半導体等製造装置,,金属加工機械,,ポンプ・遠心分離機,,建設用・鉱山用機械,,荷役機械,,加熱用・冷却用機器,,繊維機械,,ベアリング,,７．電気機器,,半導体等電子部品,,（ＩＣ）,,音響・映像機器,,,,（映像記録・再生機器）,,（テレビ受像機）,,,,音響・映像機器の部分品,,重電機器,,通信機,,電気計測機器,,電気回路等の機器,,電池,,８．輸送用機器,,自動車,,（乗用車）,,（バス・トラック）,,自動車の部分品,,二輪自動車,,航空機類,,船舶,,９．その他,,,,,,科学光学機器,,写真用・映画用材料,
1988/07,1045307310 ,-,4133381 ,-,3305473 ,-,827908 ,-,1366338 ,-,1191450 ,479 ,174888 ,-,941616 ,-,25222485 ,-,8610100 ,608924 ,2402201 ,13112 ,6766841 ,-,86894586 ,346502 ,30066444 ,10384 ,5363273 ,-,18691833 ,-,6865319 ,-,10480512 ,28813 ,11866383 ,6394 ,3329150 ,-,240013293 ,24580695 ,34077088 ,2522943 ,61210053 ,3106036 ,34367676 ,-,-,-,19743979 ,-,15673307 ,-,10431580 ,-,8143074 ,-,4609988 ,-,2496093 ,3544 ,4215491 ,-,218571631 ,-,37899070 ,62892412 ,24390874 ,8261166 ,83685902 ,1141843 ,54087485 ,752065 ,25879694 ,92946 ,3239563 ,7119323 ,29598417 ,-,5183429 ,-,9650548 ,-,25626277 ,-,9332291 ,-,12491530 ,2394737 ,3602155 ,-,348118715 ,265857 ,286887578 ,205406 ,249407967 ,60450 ,37478144 ,-,48927607 ,14356 ,3047192 ,-,2419950 ,1 ,2371513 ,-,120045265 ,-,106449172 ,-,13596093 ,-,48327766 ,-,9393040 
1988/08,929518820 ,-,3507123 ,-,3135768 ,-,371355 ,-,1498992 ,-,1196678 ,3482 ,302314 ,-,1587104 ,-,22922050 ,-,7683363 ,470972 ,1248347 ,13277 ,6655517 ,-,82921252 ,341242 ,30384553 ,7476 ,4255512 ,-,16823263 ,-,6942234 ,-,9788979 ,26732 ,11497850 ,5902 ,2982522 ,-,205648961 ,22882539 ,32640465 ,2303434 ,55213268 ,2911180 ,33510339 ,-,-,-,11504103 ,-,12824164 ,-,7216287 ,-,7076670 ,-,3618083 ,-,2070238 ,3093 ,3749129 ,-,214417096 ,-,37401910 ,66743586 ,25466302 ,7861163 ,80882572 ,1160567 ,53589625 ,790763 ,26380747 ,96011 ,3233240 ,6700596 ,27292947 ,-,4798053 ,-,8437689 ,-,28219806 ,-,8084470 ,-,11708898 ,2553925 ,3665190 ,-,289772905 ,215754 ,233059844 ,164828 ,199818964 ,50922 ,33240161 ,-,45387947 ,24245 ,4971851 ,-,2646434 ,-,-,-,107243337 ,-,94745746 ,-,12497591 ,-,45273382 ,-,6932542 
1988/09,1088602974 ,-,4959193 ,-,4591909 ,-,367284 ,-,1741028 ,-,1549589 ,430 ,191439 ,-,794206 ,-,27675337 ,-,9849507 ,414211 ,1773135 ,14377 ,7323019 ,-,85507517 ,321896 ,30110134 ,7100 ,4277017 ,-,16953806 ,-,7335763 ,-,10278623 ,29369 ,12806651 ,6686 ,3466416 ,-,240133747 ,27413377 ,38709681 ,2732768 ,70757277 ,3155735 ,38823872 ,-,-,-,10458931 ,-,16652381 ,-,8112245 ,-,7213779 ,-,4216965 ,-,2143886 ,3197 ,3865384 ,-,246552840 ,-,40577091 ,63701528 ,26757632 ,9222370 ,100040672 ,1433477 ,65162392 ,1027131 ,35670904 ,124145 ,4245041 ,7788893 ,34878280 ,-,5736662 ,-,9409782 ,-,29970105 ,-,9987133 ,-,13267813 ,2740891 ,4426253 ,-,361268637 ,267512 ,293919206 ,207236 ,253480874 ,60242 ,40340830 ,-,50952691 ,39639 ,9245515 ,-,2965775 ,-,-,-,119970469 ,-,107995696 ,-,11974773 ,-,51647230 ,-,9274120 
1988/10,1102804841 ,-,4329999 ,-,3898994 ,-,431005 ,-,1423310 ,-,1143349 ,3355 ,279961 ,-,1562348 ,-,25074232 ,-,7896282 ,539662 ,2108982 ,13646 ,6925418 ,-,83695651 ,320056 ,29381704 ,11533 ,5920163 ,-,16842720 ,-,6286960 ,-,9787023 ,27640 ,11785786 ,6455 ,3140966 ,-,243676380 ,25886551 ,34945657 ,2707656 ,68851535 ,3174423 ,38022014 ,-,-,-,19493099 ,-,14659610 ,-,7379166 ,-,6756510 ,-,3623085 ,-,2931115 ,3325 ,4143337 ,-,229062570 ,-,41547223 ,69764230 ,27620265 ,8576835 ,91622669 ,1374277 ,61261535 ,1024410 ,32094525 ,61623 ,2854611 ,7202558 ,30361134 ,-,5164403 ,-,8533934 ,-,25674779 ,-,9017400 ,-,12994228 ,2348476 ,4036995 ,-,396477231 ,283676 ,326843198 ,220092 ,281376067 ,63498 ,45227399 ,-,51144751 ,41692 ,10295763 ,-,2980267 ,-,-,-,117503120 ,-,101247523 ,-,16255597 ,-,49778558 ,-,9030146 
1988/11,1010242245 ,-,3573149 ,-,3204685 ,-,368464 ,-,1393038 ,-,1224275 ,364 ,168763 ,-,1424728 ,-,23223991 ,-,8286411 ,664955 ,2020595 ,13577 ,6574601 ,-,77052688 ,286063 ,25381224 ,8877 ,4929268 ,-,17626390 ,-,6090848 ,-,8348379 ,28346 ,11450968 ,6456 ,3025206 ,-,220781140 ,25573742 ,31528830 ,2472224 ,57918126 ,3114184 ,36158497 ,-,-,-,12889898 ,-,14200594 ,-,5319170 ,-,7688739 ,-,5491250 ,-,3295057 ,3179 ,3807080 ,-,214782324 ,-,41090221 ,76278618 ,28517026 ,7660593 ,79705029 ,1229529 ,53976975 ,878377 ,26696893 ,72406 ,3046952 ,6431064 ,25728054 ,-,4709540 ,-,8261251 ,-,26557609 ,-,8930368 ,-,12344430 ,2374264 ,3371399 ,-,366671560 ,273750 ,299624867 ,213502 ,259036977 ,60165 ,40415314 ,-,49843796 ,34139 ,7853049 ,-,2731990 ,-,-,-,101339627 ,-,89630606 ,-,11709021 ,-,47000526 ,-,8134351 
1988/12,1063695143 ,-,2942467 ,-,2609432 ,-,333035 ,-,1571713 ,-,1386679 ,1374 ,185034 ,-,1102989 ,-,27645073 ,-,10513614 ,724080 ,1993863 ,16176 ,7583440 ,-,98830159 ,515826 ,41719107 ,9016 ,4897354 ,-,18080106 ,-,9123201 ,-,9983057 ,28863 ,11514425 ,7046 ,3334776 ,-,253787457 ,27888000 ,36022778 ,2835909 ,62156696 ,3373433 ,37978883 ,-,-,-,20252809 ,-,15428286 ,-,8269392 ,-,10085656 ,-,6122236 ,-,4263664 ,3583 ,4280110 ,-,222149956 ,-,43013160 ,76520838 ,29503120 ,9201017 ,75304453 ,1103717 ,47723127 ,772455 ,22802686 ,67569 ,2685032 ,8097300 ,27581326 ,-,5350536 ,-,9761304 ,-,29487827 ,-,9806116 ,-,13756673 ,2740021 ,3983068 ,-,346893586 ,270987 ,278816858 ,204213 ,237761854 ,66727 ,40932794 ,-,48352956 ,41338 ,9056836 ,-,3085323 ,-,-,-,108771743 ,-,91654352 ,-,17117391 ,-,47242163 ,-,9385783 
1989/01,818888967 ,-,2081817 ,-,1843728 ,-,238089 ,-,1153815 ,-,1042798 ,253 ,111017 ,-,849905 ,-,23940780 ,-,10316125 ,538366 ,1614525 ,12775 ,6125693 ,-,59024658 ,213208 ,17339800 ,6025 ,3689336 ,-,13555592 ,-,4246305 ,-,6776541 ,24974 ,10343805 ,6036 ,2930369 ,-,189091013 ,25788767 ,33196678 ,2045871 ,44707240 ,2688059 ,30472055 ,-,-,-,8021599 ,-,11751183 ,-,5615257 ,-,7526078 ,-,3250559 ,-,2887613 ,3193 ,3787278 ,-,177933268 ,-,39510978 ,61053174 ,27819390 ,6223000 ,54274231 ,833254 ,34512769 ,622478 ,18128746 ,44522 ,1813354 ,5389746 ,19761462 ,-,4364655 ,-,8039712 ,-,23419324 ,-,8966854 ,-,10862863 ,2039923 ,2738342 ,-,286819989 ,201919 ,221783912 ,156823 ,189330327 ,45042 ,32311071 ,-,49558053 ,29831 ,7701163 ,-,3019305 ,-,-,-,77993722 ,-,68985910 ,-,9007812 ,-,36988270 ,-,5962090 
1989/02,972851090 ,-,3103174 ,-,2769455 ,-,333719 ,-,1371767 ,-,1207334 ,313 ,164433 ,-,713123 ,-,26761052 ,-,9623932 ,527682 ,2245335 ,14120 ,7050008 ,-,74500360 ,213039 ,20032630 ,6052 ,4353501 ,-,19747981 ,-,6249774 ,-,8800980 ,29167 ,12209126 ,6534 ,2962286 ,-,236532802 ,28177900 ,37210792 ,2352631 ,53086055 ,3313584 ,39807986 ,-,-,-,14155815 ,-,15308929 ,-,6590406 ,-,8947964 ,-,3361359 ,-,2553222 ,3662 ,4470981 ,-,215061765 ,-,42946794 ,75679237 ,30207561 ,7809118 ,72089043 ,1109992 ,44853895 ,844611 ,25525128 ,67657 ,3096379 ,6699126 ,27235148 ,-,5163050 ,-,10171216 ,-,26199169 ,-,11122834 ,-,13703382 ,2465817 ,3625334 ,-,320540494 ,221620 ,254347711 ,172895 ,219415520 ,48708 ,34884426 ,-,54426842 ,18614 ,5333260 ,-,2571059 ,-,-,-,94266553 ,-,83366162 ,-,10900391 ,-,42928297 ,-,10061064 
1989/03,1107735664 ,-,3454485 ,-,3082164 ,-,372321 ,-,1824314 ,-,1674679 ,342 ,149635 ,-,2744437 ,-,29986930 ,-,10764670 ,638326 ,2106292 ,16802 ,7835535 ,-,91139306 ,354848 ,31588168 ,9079 ,5650718 ,-,17766888 ,-,7720527 ,-,10110220 ,32409 ,14086134 ,7446 ,3953148 ,-,284437506 ,32134673 ,41019002 ,2561168 ,61686973 ,3742393 ,45779215 ,-,-,-,21491137 ,-,18794451 ,-,10399750 ,-,10481419 ,-,5480026 ,-,5199595 ,3806 ,4726251 ,-,254341216 ,-,50278840 ,71400062 ,35789351 ,9727864 ,85934997 ,1361086 ,53406566 ,1054208 ,30676354 ,79895 ,3597965 ,8366778 ,32528431 ,-,6240804 ,-,11107381 ,-,32672686 ,-,13510173 ,-,14568478 ,2848828 ,4472138 ,-,328426502 ,222217 ,250128479 ,172295 ,213594856 ,49773 ,36201915 ,-,63246205 ,16952 ,5389528 ,-,2888670 ,-,-,-,111380968 ,-,96710876 ,-,14670092 ,-,48054372 ,-,10098948 
1989/04,1046725082 ,-,2863220 ,-,2517109 ,-,346111 ,-,1348858 ,-,1233026 ,252 ,115832 ,-,2478489 ,-,26611111 ,-,10174381 ,635007 ,2617976 ,13430 ,7175704 ,-,78432027 ,275766 ,25045750 ,4545 ,3429998 ,-,16828578 ,-,6642307 ,-,9507184 ,29976 ,13252882 ,6620 ,3430970 ,-,245719430 ,28561474 ,37314569 ,2294241 ,54697800 ,3433926 ,42676478 ,-,-,-,15551057 ,-,16062900 ,-,8380391 ,-,8131963 ,-,4039531 ,-,5502326 ,3573 ,4425953 ,-,224450713 ,-,48981923 ,71196575 ,35729460 ,7264149 ,73268774 ,1070286 ,46644814 ,794529 ,24769716 ,55743 ,2759636 ,6193863 ,26623960 ,-,5812418 ,-,9723629 ,-,26237499 ,-,10929228 ,-,13900399 ,1927398 ,3289253 ,-,364812835 ,243946 ,298771124 ,197544 ,263370561 ,46362 ,35293802 ,-,55082855 ,8964 ,2897077 ,-,3752030 ,-,-,-,100008399 ,-,86559871 ,-,13448528 ,-,43040797 ,-,10114427 
