《世界》  【月別】  （輸出）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORLD Monthly Data  (Export),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,２．原料品,,,,,,３．鉱物性燃料,,４．化学製品,,有機化合物,,医薬品,,プラスチック,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,ゴム製品,,紙類・紙製品,,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,半導体等製造装置,,金属加工機械,,ポンプ・遠心分離機,,建設用・鉱山用機械,,荷役機械,,加熱用・冷却用機器,,繊維機械,,ベアリング,,７．電気機器,,半導体等電子部品,,（ＩＣ）,,音響・映像機器,,,,（映像記録・再生機器）,,（テレビ受像機）,,,,音響・映像機器の部分品,,重電機器,,通信機,,電気計測機器,,電気回路等の機器,,電池,,８．輸送用機器,,自動車,,（乗用車）,,（バス・トラック）,,自動車の部分品,,二輪自動車,,航空機類,,船舶,,９．その他,,,,,,科学光学機器,,写真用・映画用材料,
1988/07,3039379123 ,-,18716615 ,-,16993604 ,-,1723011 ,-,20971146 ,-,18838260 ,45763 ,2132886 ,-,7766717 ,-,153934820 ,-,52271704 ,2192782 ,8858017 ,141941 ,44697488 ,-,390967314 ,1990814 ,171149232 ,37527 ,21887661 ,-,47697886 ,-,58367796 ,-,33597584 ,82368 ,35556339 ,82619 ,18122631 ,-,645721146 ,65296852 ,75611271 ,4962552 ,134596555 ,5476959 ,56600749 ,-,-,-,49672545 ,-,43917820 ,-,28054045 ,-,29239671 ,-,27981898 ,-,24683133 ,11439 ,14541990 ,-,719895949 ,-,146118977 ,543957650 ,76231143 ,35092604 ,216097352 ,2911680 ,138159750 ,1858827 ,70340475 ,535654 ,19325729 ,32180924 ,77937602 ,-,38617554 ,-,38750555 ,-,74312365 ,-,25027728 ,-,58911544 ,8505378 ,10315301 ,-,744293736 ,571208 ,557956878 ,435535 ,449273902 ,133161 ,104245932 ,-,97358273 ,81652 ,11656665 ,-,3588777 ,52 ,57850245 ,-,337111680 ,-,293600351 ,-,43511329 ,-,125859830 ,-,32271180 
1988/08,2775566970 ,-,21464621 ,-,20575092 ,-,889529 ,-,23429909 ,-,20178329 ,79595 ,3251580 ,-,5941787 ,-,152731954 ,-,53070341 ,2195659 ,6829036 ,140938 ,46424389 ,-,394604926 ,1934465 ,175006371 ,31765 ,24736063 ,-,49470188 ,-,58215052 ,-,32644844 ,76369 ,33296717 ,73435 ,17006275 ,-,593347356 ,61548320 ,74125939 ,4631184 ,117369777 ,5260246 ,54141089 ,-,-,-,44916287 ,-,42761286 ,-,23888353 ,-,28400095 ,-,25617577 ,-,19995447 ,9760 ,12687873 ,-,675666488 ,-,130646834 ,496328020 ,70589888 ,30069323 ,204730907 ,2828589 ,131327376 ,1838176 ,66868559 ,508419 ,18622502 ,27240734 ,73403531 ,-,35183013 ,-,35940351 ,-,70080081 ,-,23971552 ,-,55759614 ,8005184 ,10036972 ,-,612561268 ,468038 ,454815891 ,348470 ,357691998 ,116171 ,92156532 ,-,93084407 ,91226 ,11971911 ,-,3317714 ,43 ,27860214 ,-,295818661 ,-,260461060 ,-,35357601 ,-,114612223 ,-,22912759 
1988/09,3109455598 ,-,21362914 ,-,19953739 ,-,1409175 ,-,23263252 ,-,20547424 ,55301 ,2715828 ,-,5617576 ,-,157538596 ,-,53805499 ,1945149 ,7822984 ,141365 ,45522203 ,-,402782114 ,1835661 ,173579601 ,46534 ,29353326 ,-,48116557 ,-,60813694 ,-,33509627 ,80244 ,35234096 ,74641 ,18362795 ,-,653393686 ,68993888 ,85604714 ,5277036 ,145827257 ,5648932 ,62618827 ,-,-,-,39267537 ,-,45466185 ,-,30751270 ,-,29028130 ,-,27689548 ,-,21622592 ,10938 ,13842846 ,-,763409684 ,-,149392228 ,547092019 ,78244969 ,35233931 ,242918457 ,3394638 ,158666225 ,2254632 ,84516309 ,609632 ,22171809 ,31839293 ,84252232 ,-,37406833 ,-,39445911 ,-,82181982 ,-,27027384 ,-,57684246 ,9005450 ,11488587 ,-,754595855 ,560186 ,563256965 ,416657 ,439420832 ,137655 ,115797003 ,-,100776722 ,123246 ,20617482 ,-,3542666 ,45 ,45472995 ,-,327491921 ,-,292467716 ,-,35024205 ,-,129205599 ,-,28807085 
1988/10,3094537899 ,-,20754260 ,-,19544342 ,-,1209918 ,-,23854358 ,-,20133815 ,85365 ,3720543 ,-,6449208 ,-,149432532 ,-,48543004 ,1967966 ,7994001 ,133311 ,43708204 ,-,407240381 ,1881772 ,177164827 ,40644 ,27105454 ,-,49634478 ,-,62193426 ,-,33769147 ,79821 ,34942710 ,75504 ,18354981 ,-,643550877 ,67451526 ,79826839 ,4916234 ,133346124 ,5624346 ,62638776 ,-,-,-,46617332 ,-,44526599 ,-,25774079 ,-,28267007 ,-,28534224 ,-,23101050 ,10187 ,13444441 ,-,743720570 ,-,148398147 ,551441002 ,79799504 ,33373054 ,242341322 ,3521906 ,165119954 ,2322782 ,82955641 ,597440 ,22429201 ,29851148 ,77221368 ,-,34433901 ,-,38791618 ,-,70330041 ,-,27760746 ,-,55043993 ,8215472 ,11002900 ,-,772252368 ,568392 ,593616353 ,429582 ,471323503 ,134886 ,116194043 ,-,100426626 ,132803 ,22712256 ,-,3281785 ,47 ,35858164 ,-,327283345 ,-,279814781 ,-,47468564 ,-,127221747 ,-,28343943 
1988/11,2841871801 ,-,20857014 ,-,19660916 ,-,1196098 ,-,19724890 ,-,17921180 ,38229 ,1803710 ,-,5530476 ,-,138203587 ,-,47836386 ,2158951 ,7447842 ,123121 ,38959935 ,-,377864696 ,1891213 ,171521039 ,36365 ,23964839 ,-,44578168 ,-,55108378 ,-,29679459 ,77595 ,32960673 ,63742 ,16299189 ,-,594164004 ,66068709 ,73267755 ,4577110 ,119993356 ,5431712 ,59754342 ,-,-,-,39500453 ,-,43053963 ,-,21532092 ,-,27123558 ,-,26428343 ,-,21499030 ,10798 ,13787855 ,-,678179179 ,-,142776010 ,528016301 ,79335300 ,29367250 ,208138229 ,3155007 ,144595170 ,2043817 ,72896139 ,589045 ,21698285 ,26212243 ,63543059 ,-,33658352 ,-,33400445 ,-,71231099 ,-,24528628 ,-,51236959 ,8361176 ,9940967 ,-,717903161 ,534117 ,536416879 ,403399 ,424369066 ,126432 ,106719994 ,-,95848166 ,137878 ,24632564 ,-,3214043 ,65 ,39666672 ,-,289444794 ,-,251840100 ,-,37604694 ,-,117047048 ,-,26098018 
1988/12,3202093963 ,-,20631198 ,-,19016645 ,-,1614553 ,-,23043731 ,-,22031977 ,16338 ,1011754 ,-,9006395 ,-,169634871 ,-,61980959 ,2330030 ,8516345 ,147351 ,46219986 ,-,447545468 ,2331949 ,204242079 ,39665 ,26854847 ,-,52985342 ,-,69232984 ,-,35410361 ,88744 ,36923072 ,67998 ,17935751 ,-,716747836 ,75233275 ,87560686 ,5137845 ,127456209 ,5742801 ,65826841 ,-,-,-,58208383 ,-,49294234 ,-,28492363 ,-,34185635 ,-,33521044 ,-,30283450 ,11778 ,15219304 ,-,739334378 ,-,155251074 ,563743373 ,85692637 ,34313596 ,206873678 ,3092992 ,141554988 ,1997855 ,71186916 ,587010 ,22157245 ,31220604 ,65318690 ,-,36260954 ,-,42903501 ,-,78396460 ,-,29714331 ,-,61946398 ,8895524 ,11133517 ,-,754915004 ,567397 ,552497022 ,426526 ,434218012 ,136754 ,113039937 ,-,99758905 ,167243 ,32282505 ,-,3253366 ,72 ,46309683 ,-,321235082 ,-,276667239 ,-,44567843 ,-,128755748 ,-,31897483 
1989/01,2436919848 ,-,14248125 ,-,13308642 ,-,939483 ,-,17441909 ,-,16585907 ,12631 ,856002 ,-,6909202 ,-,131448476 ,-,52585137 ,1834016 ,6568284 ,105522 ,33274778 ,-,301897371 ,1493508 ,136227027 ,25764 ,18441266 ,-,35167066 ,-,38167067 ,-,25384144 ,73593 ,31802713 ,50417 ,14100815 ,-,496366776 ,62301187 ,75668788 ,3727246 ,91138415 ,4246671 ,46247652 ,-,-,-,28122999 ,-,34347535 ,-,20959237 ,-,24448673 ,-,21168349 ,-,17692627 ,9269 ,11792889 ,-,552867257 ,-,130728693 ,449426552 ,75470701 ,25031300 ,147244665 ,2167379 ,98694329 ,1405814 ,50088662 ,439938 ,17564649 ,22863921 ,48550336 ,-,27600013 ,-,29136088 ,-,56724580 ,-,21416463 ,-,44322969 ,6273482 ,7819239 ,-,684459538 ,510680 ,510523721 ,396653 ,406099020 ,109896 ,98518850 ,-,91713304 ,113940 ,24851499 ,-,3509419 ,45 ,40829027 ,-,231281194 ,-,201754436 ,-,29526758 ,-,94991244 ,-,20383201 
1989/02,2875723988 ,-,17264400 ,-,16048757 ,-,1215643 ,-,18813922 ,-,18176418 ,4075 ,637504 ,-,6280578 ,-,158031891 ,-,58039282 ,1826753 ,8017900 ,134648 ,42294986 ,-,370845184 ,1665458 ,160327916 ,30948 ,23400921 ,-,47166646 ,-,54179948 ,-,30307376 ,81607 ,36125782 ,56970 ,15905057 ,-,618190912 ,69893160 ,81063015 ,4145840 ,104913411 ,5148399 ,60772514 ,-,-,-,43684766 ,-,42369274 ,-,25991153 ,-,29420836 ,-,27678066 ,-,25563819 ,11145 ,14617398 ,-,663701445 ,-,144080462 ,577714826 ,84976516 ,28431004 ,183412036 ,2793319 ,121531100 ,1902701 ,65679561 ,510682 ,20518973 ,25637685 ,61880936 ,-,33730633 ,-,36325416 ,-,68651021 ,-,28489612 ,-,52553637 ,8949624 ,10290202 ,-,751209113 ,541001 ,551890874 ,421441 ,442645760 ,114888 ,103153659 ,-,101997192 ,117807 ,25237790 ,-,3156023 ,42 ,51098882 ,-,271386543 ,-,237226180 ,-,34160363 ,-,109959413 ,-,27496084 
1989/03,3392125121 ,-,19401311 ,-,17981140 ,-,1420171 ,-,22485015 ,-,21845344 ,3881 ,639671 ,-,9260867 ,-,184051715 ,-,68401980 ,2368367 ,8533503 ,173122 ,51244814 ,-,436827459 ,1965251 ,189758713 ,38121 ,25528830 ,-,54200094 ,-,67511746 ,-,36066734 ,91961 ,41266311 ,66618 ,18312508 ,-,782902858 ,80191140 ,96207863 ,4795578 ,128931837 ,5780871 ,71424575 ,-,-,-,59577072 ,-,53689057 ,-,34829484 ,-,39178761 ,-,40059722 ,-,34689303 ,12210 ,16306690 ,-,806325735 ,-,171677906 ,589016100 ,99790014 ,33040390 ,216278759 ,3293227 ,143706328 ,2200080 ,74775259 ,604522 ,22443663 ,29747163 ,72572431 ,-,39449996 ,-,46558746 ,-,94612870 ,-,35828658 ,-,62196396 ,10091934 ,12296966 ,-,792473467 ,546415 ,554703479 ,424330 ,437587545 ,116761 ,110691952 ,-,118855488 ,143932 ,29881594 ,-,3507647 ,66 ,59088763 ,-,338396694 ,-,291382966 ,-,47013728 ,-,131357656 ,-,34559196 
1989/04,3067505097 ,-,16170454 ,-,15095830 ,-,1074624 ,-,20302834 ,-,19500266 ,7229 ,802568 ,-,9020084 ,-,168234891 ,-,64519776 ,2059665 ,9008139 ,131666 ,43643695 ,-,392737956 ,1740802 ,169337190 ,30173 ,21442439 ,-,49435885 ,-,61941272 ,-,32681605 ,81081 ,36762618 ,61947 ,17037955 ,-,651567583 ,67579518 ,82324418 ,4230544 ,107997024 ,5406619 ,67852184 ,-,-,-,44493190 ,-,45201972 ,-,28094989 ,-,30109260 ,-,33024239 ,-,30266359 ,11269 ,15115000 ,-,704544470 ,-,163162131 ,549787306 ,96799424 ,29052829 ,192142161 ,2728032 ,129230551 ,1770067 ,65133223 ,489632 ,18631725 ,26324797 ,62911610 ,-,35780402 ,-,38308862 ,-,70192005 ,-,28446944 ,-,56677362 ,7928977 ,10230997 ,-,804298416 ,569723 ,605957695 ,448765 ,493431748 ,115904 ,105802597 ,-,107144219 ,110194 ,20875944 ,-,5448742 ,58 ,47425415 ,-,300628409 ,-,256486391 ,-,44142018 ,-,115863136 ,-,29793224 
