《EU》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,（一般炭）,,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
1988/07,284244201 ,-,27898812 ,-,20922279 ,-,6976533 ,10572 ,4286760 ,14205 ,8478194 ,48223 ,1958428 ,-,394881 ,-,315538 ,-,6279424 ,-,5919821 ,1691 ,359603 ,-,82557 ,257 ,184662 ,-,-,-,-,-,1992409 ,-,-,-,1955377 ,39595 ,634177 ,-,-,14 ,5706 ,-,-,-,-,-,56441075 ,-,17061556 ,987504 ,16561919 ,-,48720265 ,30118 ,2264072 ,9416 ,11157345 ,-,3028751 ,-,13902597 ,-,13905818 ,-,507458 ,-,24328296 ,237 ,1638409 ,1651 ,1160272 ,26917 ,545231 ,-,14470106 ,-,2213498 ,22025723 ,1906665 ,-,-,-,500137 ,-,559611 ,9746 ,271727 ,-,-,130437 ,3509595 ,-,36339476 ,10015 ,27216482 ,-,2261164 ,90 ,5605518 ,-,67774338 ,-,61908646 ,-,5865692 ,-,4048430 ,-,15582864 ,1928545 ,2556832 ,222875 ,4583945 
1988/08,276956269 ,-,26758085 ,-,20032690 ,-,6725395 ,3883 ,1711179 ,16273 ,9699307 ,24338 ,1520061 ,-,377359 ,-,243134 ,-,7707612 ,-,7090169 ,3387 ,617443 ,-,140284 ,4406 ,552864 ,-,-,-,-,-,318323 ,-,-,-,289242 ,844 ,52008 ,-,-,15 ,8339 ,-,-,-,-,-,54117071 ,-,13669478 ,1281107 ,14691616 ,-,46358515 ,40040 ,3052706 ,6919 ,15256684 ,-,3025415 ,-,9823807 ,-,10371564 ,-,531679 ,-,21764372 ,255 ,1389630 ,2254 ,1268479 ,33123 ,689599 ,-,14903869 ,-,2748814 ,23235049 ,2369972 ,-,-,-,540420 ,-,405713 ,9228 ,208675 ,-,-,96967 ,2738436 ,-,35931578 ,11238 ,31899409 ,-,2236190 ,12 ,738235 ,-,69096844 ,-,60869159 ,-,8227685 ,-,4072455 ,-,18114519 ,1929031 ,2758683 ,243623 ,4727512 
1988/09,254218240 ,-,25851819 ,-,19506215 ,-,6345604 ,4257 ,1767679 ,14886 ,9123219 ,25994 ,1530021 ,-,310278 ,-,316935 ,-,7316237 ,-,7017623 ,1217 ,298614 ,-,115168 ,4148 ,383740 ,-,-,-,-,-,845722 ,-,-,-,819811 ,1273 ,90970 ,-,-,14 ,7984 ,-,-,-,-,-,64727347 ,-,18315559 ,1297917 ,14597258 ,-,41802595 ,10930 ,1089367 ,10017 ,12263563 ,-,3200471 ,-,7733243 ,-,12797482 ,-,532146 ,-,23876090 ,169 ,1367087 ,1973 ,1458516 ,49443 ,906822 ,-,13446442 ,-,2957577 ,27416851 ,2571028 ,-,-,-,413273 ,-,497414 ,5600 ,174137 ,-,-,119396 ,2740686 ,-,24252610 ,7376 ,18993323 ,-,1925750 ,28 ,2365821 ,-,52099378 ,-,48154514 ,-,3944864 ,-,3394396 ,-,11801761 ,1533400 ,2077693 ,189493 ,3496589 
1988/10,241949470 ,-,28222628 ,-,22304461 ,-,5918167 ,9707 ,2246244 ,15764 ,9583870 ,24571 ,1614072 ,-,553267 ,-,410207 ,-,8460065 ,-,8263775 ,671 ,196290 ,-,39844 ,12593 ,712888 ,0 ,593 ,-,-,-,410110 ,-,-,-,378993 ,913 ,93014 ,-,-,26 ,12436 ,-,-,-,-,-,45638132 ,-,13356837 ,887595 ,13251133 ,-,38307547 ,6093 ,967800 ,5559 ,9319943 ,-,3056880 ,-,9201822 ,-,11538925 ,-,460044 ,-,23677588 ,245 ,2314967 ,5174 ,1614237 ,28714 ,585024 ,-,14842703 ,-,2385843 ,21394250 ,2032615 ,-,-,-,543454 ,-,521595 ,8312 ,195566 ,-,-,122278 ,3119037 ,-,30395677 ,9195 ,25854403 ,-,2559354 ,11 ,1132046 ,-,51995020 ,-,46974569 ,-,5020451 ,-,3776729 ,-,10587466 ,1439350 ,1974002 ,185981 ,4155230 
1988/11,277266141 ,-,35609033 ,-,25144966 ,-,10464067 ,16247 ,3399240 ,16924 ,10247924 ,23036 ,1614385 ,-,831043 ,-,539795 ,-,8332155 ,-,7793511 ,2542 ,538644 ,-,70846 ,332 ,210944 ,-,-,-,-,-,772925 ,-,-,-,745620 ,435 ,13255 ,-,-,13 ,11102 ,-,-,-,-,-,51602006 ,-,15010797 ,1416859 ,15603785 ,-,43695179 ,7198 ,1149149 ,7952 ,10670106 ,-,3328028 ,-,12196178 ,-,12018085 ,-,555281 ,-,26079974 ,356 ,2494956 ,2741 ,1146627 ,42638 ,880523 ,-,15046735 ,-,2395072 ,29018606 ,2042435 ,-,-,-,639510 ,-,507043 ,15723 ,221626 ,-,-,132717 ,2868178 ,-,39383711 ,13567 ,35054215 ,-,2249696 ,13 ,1400858 ,-,56744423 ,-,44026526 ,-,12717897 ,-,4261293 ,-,5278972 ,1701365 ,2299343 ,203489 ,4258676 
1988/12,269527618 ,-,27180331 ,-,19745096 ,-,7435235 ,8291 ,2988529 ,9678 ,5739939 ,18015 ,1343785 ,-,1026714 ,-,432220 ,-,8310541 ,-,7974658 ,1324 ,335883 ,-,66223 ,281 ,141683 ,-,-,-,-,-,547922 ,-,-,-,519614 ,1367 ,46788 ,-,-,16 ,19676 ,-,-,-,-,-,56913626 ,-,16608524 ,1420225 ,12264126 ,-,37996317 ,17393 ,1700026 ,5972 ,7195422 ,-,2794196 ,-,11015717 ,-,10336235 ,-,421393 ,-,27078988 ,346 ,2068798 ,2941 ,2139222 ,48565 ,1131322 ,-,14992522 ,-,2062590 ,22968010 ,1574542 ,-,-,-,664741 ,-,696844 ,7915 ,195366 ,-,-,142824 ,3588059 ,-,36808251 ,12606 ,31574246 ,-,2687071 ,21 ,1705168 ,-,59699120 ,-,51610819 ,-,8088301 ,-,3908638 ,-,6280496 ,1694143 ,2191911 ,251003 ,4810531 
1989/01,256236767 ,-,23887232 ,-,17975896 ,-,5911336 ,11091 ,2970653 ,10051 ,5780242 ,24652 ,1507813 ,-,1298878 ,-,590913 ,-,9233903 ,-,8859202 ,1749 ,374701 ,-,199371 ,7408 ,638730 ,-,-,-,-,-,2831110 ,-,-,-,2743641 ,634 ,20479 ,-,-,6 ,9031 ,-,-,-,-,-,55787700 ,-,17571399 ,1137972 ,15109576 ,-,36292761 ,13467 ,1600975 ,7079 ,8072478 ,-,2887470 ,-,8438025 ,-,10423095 ,-,595834 ,-,29829050 ,595 ,2129896 ,1728 ,884745 ,29599 ,605301 ,-,13613779 ,-,2418549 ,24828947 ,2081147 ,-,-,-,414858 ,-,536052 ,9287 ,328355 ,-,-,107829 ,2749703 ,-,29591935 ,8112 ,23702705 ,-,2033728 ,24 ,2667122 ,-,55169297 ,-,49937875 ,-,5231422 ,-,3368748 ,-,11133490 ,1994815 ,2652393 ,228946 ,4650386 
1989/02,270333614 ,-,22319239 ,-,15629917 ,-,6689322 ,11849 ,2252079 ,8873 ,5184345 ,16804 ,1205400 ,-,1189251 ,-,522712 ,-,7820158 ,-,7344693 ,2471 ,475465 ,-,92375 ,219 ,130805 ,-,-,-,-,-,6237543 ,-,-,-,5906820 ,759 ,71342 ,-,-,14 ,7243 ,-,-,-,-,-,49025211 ,-,16626505 ,1053681 ,14712353 ,-,33627960 ,4520 ,963460 ,6223 ,8789429 ,-,2824829 ,-,6461800 ,-,11099032 ,-,429678 ,-,25794301 ,421 ,1881860 ,2338 ,1318988 ,44862 ,663128 ,-,15989365 ,-,2644183 ,24513988 ,2236242 ,-,-,-,767396 ,-,503956 ,9853 ,374134 ,-,-,141990 ,3538312 ,-,32187779 ,10358 ,26823933 ,-,2028925 ,13 ,1247149 ,-,77332058 ,-,64044815 ,-,13287243 ,-,3251516 ,-,14326160 ,1211383 ,1886582 ,260986 ,5388028 
1989/03,367111918 ,-,30029247 ,-,21240757 ,-,8788490 ,6564 ,2050086 ,12191 ,7250810 ,30169 ,2075494 ,-,1817462 ,-,790863 ,-,10932523 ,-,10454057 ,2296 ,478466 ,-,358114 ,10592 ,812567 ,-,-,-,-,-,1585181 ,-,-,-,1535556 ,1510 ,49813 ,-,-,15 ,11276 ,-,-,-,-,-,70970308 ,-,20550737 ,1494917 ,17036672 ,-,44690543 ,10533 ,1430670 ,9429 ,9979141 ,-,3687090 ,-,9054457 ,-,14933083 ,-,626379 ,-,31579221 ,475 ,1858684 ,2851 ,1920008 ,55961 ,1059918 ,-,19914934 ,-,2917094 ,23405834 ,2490250 ,-,-,-,471346 ,-,656704 ,9844 ,230649 ,-,-,167316 ,4718590 ,-,37751100 ,12036 ,32244721 ,-,2884964 ,18 ,1461917 ,-,119658861 ,-,108544723 ,-,11114138 ,-,4670546 ,-,16245045 ,2169035 ,2786834 ,292822 ,5734549 
1989/04,251500046 ,-,24540351 ,-,15729760 ,-,8810591 ,7751 ,2707906 ,7474 ,4270040 ,21926 ,1622991 ,-,1262196 ,-,983697 ,-,7501658 ,-,6960301 ,2981 ,541357 ,-,203738 ,60 ,50911 ,-,-,-,-,-,555965 ,0 ,215 ,-,545830 ,1979 ,96671 ,-,-,1 ,3672 ,-,-,-,-,-,58114474 ,-,18549571 ,768483 ,14164553 ,-,39054948 ,3638 ,642952 ,5555 ,7131607 ,-,2999582 ,-,10240362 ,-,13984924 ,-,593123 ,-,22331391 ,253 ,1861538 ,1446 ,982800 ,27430 ,537757 ,-,13591394 ,-,2659437 ,21134388 ,2309540 ,-,-,-,506501 ,-,481249 ,8498 ,204648 ,-,-,80521 ,2631788 ,-,41442525 ,13644 ,36616104 ,-,1915559 ,14 ,1328881 ,-,44367340 ,-,41520138 ,-,2847202 ,-,3316184 ,-,9193305 ,1639246 ,2339738 ,254785 ,5628123 
