《韓国》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R KOREA Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,（一般炭）,,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
1988/07,123483635 ,-,19487536 ,-,19217954 ,-,269582 ,23611 ,15928953 ,845 ,557108 ,3565 ,325279 ,-,1102176 ,-,652262 ,-,2283431 ,-,2269372 ,145 ,14059 ,-,518503 ,34 ,23144 ,3228 ,14436 ,-,-,-,5941183 ,-,-,-,5941183 ,77260 ,1201297 ,-,-,-,-,-,-,-,-,-,4660249 ,-,1356072 ,67980 ,239655 ,-,29355522 ,199499 ,12872142 ,6009 ,1690317 ,-,1931010 ,-,6571910 ,-,5065985 ,-,268522 ,-,2811456 ,68 ,41069 ,17735 ,250690 ,103879 ,714101 ,-,14536130 ,-,3704282 ,32007773 ,2224135 ,-,-,-,6359810 ,-,1841774 ,60933 ,325805 ,-,-,13246 ,64013 ,-,814344 ,10 ,10066 ,-,306063 ,-,-,-,43593784 ,-,42583381 ,-,1010403 ,-,475931 ,-,27320100 ,1191174 ,1505669 ,1439614 ,2271303 
1988/08,138803992 ,-,15726334 ,-,15467803 ,-,258531 ,17243 ,12153249 ,928 ,625756 ,3862 ,374766 ,-,1279825 ,-,344758 ,-,2695466 ,-,2690375 ,43 ,5091 ,-,576267 ,-,-,11000 ,53286 ,-,-,-,4704992 ,-,-,-,4704992 ,188316 ,2563486 ,-,-,-,-,-,-,-,-,-,5098201 ,-,1463424 ,58629 ,130145 ,-,33237209 ,239948 ,15729030 ,5182 ,1425843 ,-,2477897 ,-,6922688 ,-,5364757 ,-,279045 ,-,3739011 ,60 ,48475 ,31510 ,417154 ,123174 ,1071550 ,-,13468219 ,-,3249223 ,26441723 ,2092325 ,-,-,-,5926411 ,-,1847172 ,81284 ,277713 ,-,-,8640 ,50944 ,-,817736 ,150 ,123872 ,-,287441 ,-,-,-,59316824 ,-,57683919 ,-,1632905 ,-,526772 ,-,39276916 ,1195642 ,1501157 ,1664775 ,2758115 
1988/09,155539888 ,-,21469765 ,-,21262288 ,-,207477 ,17716 ,11068154 ,848 ,559381 ,3215 ,308514 ,-,5666532 ,-,2828362 ,-,2478938 ,-,2470997 ,70 ,7941 ,-,570911 ,-,-,11573 ,56241 ,-,-,-,4485020 ,-,-,-,4485020 ,143587 ,1838274 ,-,-,-,-,-,-,-,-,-,4675557 ,-,1161863 ,58840 ,371529 ,-,31488338 ,235826 ,14477673 ,2916 ,1082878 ,-,2429793 ,-,7069145 ,-,4842983 ,-,315597 ,-,3762664 ,803 ,170269 ,41143 ,306379 ,136061 ,994269 ,-,14445859 ,-,3321266 ,24221531 ,1959737 ,-,-,-,6087450 ,-,1911526 ,117976 ,380550 ,-,-,9326 ,50310 ,-,637139 ,10 ,7446 ,-,243360 ,-,-,-,72096608 ,-,70705308 ,-,1391300 ,-,639323 ,-,50672763 ,1158102 ,1464913 ,1789281 ,2972033 
1988/10,148729581 ,-,24536036 ,-,24338277 ,-,197759 ,21236 ,13627299 ,866 ,578889 ,3412 ,343514 ,-,3320743 ,-,5598653 ,-,3249092 ,-,3229252 ,190 ,19840 ,-,471459 ,1 ,393 ,14180 ,66549 ,-,-,-,3084577 ,-,-,-,3048458 ,147554 ,1608600 ,-,-,660 ,15345 ,3102 ,20774 ,-,-,-,5008379 ,-,1343084 ,23180 ,134919 ,-,32921397 ,267731 ,16437130 ,4506 ,1506262 ,-,2499156 ,-,6542405 ,-,4489438 ,-,252916 ,-,3659073 ,614 ,135246 ,49005 ,330925 ,127587 ,931909 ,-,15026541 ,-,4035096 ,38805678 ,2613278 ,-,-,-,6321469 ,-,1805972 ,82260 ,369530 ,-,-,5986 ,22670 ,-,4058754 ,8 ,15887 ,-,264763 ,-,-,-,57185732 ,-,55993940 ,-,1191792 ,-,518902 ,-,37526576 ,1071592 ,1348812 ,1711403 ,2615345 
1988/11,143951935 ,-,23221350 ,-,23007780 ,-,213570 ,25550 ,17175527 ,1092 ,733119 ,4315 ,402503 ,-,1134132 ,-,2787368 ,-,3026872 ,-,3008040 ,188 ,18832 ,-,592839 ,-,-,11317 ,48857 ,-,-,-,4163426 ,-,-,-,4117710 ,143821 ,1490913 ,-,-,-,-,-,-,-,-,-,5947893 ,-,1046965 ,52312 ,586821 ,-,31779155 ,220891 ,14191195 ,5226 ,2224664 ,-,2536633 ,-,6717161 ,-,4555105 ,-,248417 ,-,4003646 ,119 ,66768 ,60064 ,381598 ,217708 ,1289056 ,-,16490912 ,-,4280354 ,31651948 ,2304358 ,-,-,-,6483423 ,-,2076841 ,133309 ,464842 ,-,-,17502 ,85388 ,-,762533 ,7 ,6190 ,-,268667 ,-,-,-,54556148 ,-,52142886 ,-,2413262 ,-,676641 ,-,32923842 ,1116671 ,1463531 ,1952339 ,2907905 
1988/12,131903652 ,-,21218976 ,-,20990341 ,-,228635 ,24444 ,17194242 ,600 ,411229 ,4425 ,405537 ,-,1156132 ,-,1078069 ,-,2933681 ,-,2909504 ,248 ,24177 ,-,600261 ,-,-,11942 ,50220 ,-,-,-,4869762 ,-,-,-,4869762 ,114419 ,1349248 ,-,-,-,-,-,-,-,-,-,6107475 ,-,1362020 ,56473 ,507541 ,-,29111278 ,185029 ,12035268 ,4644 ,1564139 ,-,2562118 ,-,6832758 ,-,4727625 ,-,222693 ,-,3830204 ,408 ,104427 ,53324 ,400768 ,252298 ,1224181 ,-,15582832 ,-,3568740 ,29342080 ,2174277 ,-,-,-,6569401 ,-,2039345 ,135447 ,468909 ,-,-,13031 ,76539 ,-,652815 ,7 ,7804 ,-,215124 ,-,-,-,47596629 ,-,46367854 ,-,1228775 ,-,817840 ,-,28558393 ,1147304 ,1403390 ,1488792 ,2414461 
1989/01,123040755 ,-,14693057 ,-,14479589 ,-,213468 ,18930 ,12289949 ,291 ,186821 ,3381 ,282865 ,-,862814 ,-,202075 ,-,3263466 ,-,3249054 ,135 ,14412 ,-,538961 ,1323 ,83619 ,19332 ,83642 ,-,-,-,3490527 ,-,-,-,3490527 ,73640 ,933284 ,-,-,-,-,-,-,-,-,-,5756427 ,-,1338997 ,65951 ,430283 ,-,30512047 ,207231 ,13126401 ,4280 ,1556386 ,-,2165297 ,-,7562975 ,-,4449215 ,-,231769 ,-,3588120 ,266 ,89085 ,44810 ,248150 ,238242 ,1376439 ,-,15841062 ,-,3655786 ,36142308 ,2146407 ,-,-,-,6908869 ,-,2127914 ,124145 ,573771 ,-,-,16687 ,84893 ,-,720952 ,4 ,3003 ,-,245903 ,-,-,-,45175097 ,-,43608218 ,-,1566879 ,-,743791 ,-,27178118 ,1181325 ,1631849 ,1566851 ,2480186 
1989/02,109764429 ,-,12487813 ,-,12279881 ,-,207932 ,16113 ,10311535 ,356 ,229163 ,3876 ,335409 ,-,568298 ,-,250533 ,-,2865059 ,-,2852950 ,117 ,12109 ,-,666728 ,-,-,10693 ,47592 ,-,-,-,4635932 ,-,-,-,4635932 ,105443 ,1432022 ,-,-,-,-,-,-,-,-,-,4229219 ,-,1079849 ,43066 ,142935 ,-,28472433 ,192374 ,12475327 ,5782 ,1807590 ,-,2028310 ,-,6605239 ,-,4269049 ,-,219098 ,-,3629958 ,84 ,76822 ,23894 ,262076 ,189200 ,1236626 ,-,13714032 ,-,3289203 ,30475364 ,2055762 ,-,-,-,5721359 ,-,1632783 ,130433 ,585547 ,-,-,18832 ,165614 ,-,455685 ,6 ,4836 ,-,161545 ,-,-,-,39274298 ,-,38603522 ,-,670776 ,-,698599 ,-,23867539 ,964779 ,1383300 ,1504188 ,2570678 
1989/03,147577626 ,-,22552355 ,-,22350678 ,-,201677 ,27764 ,17900394 ,562 ,363858 ,5367 ,497454 ,-,2764480 ,-,199611 ,-,3929895 ,-,3914353 ,145 ,15542 ,-,782039 ,1300 ,65973 ,16463 ,72864 ,-,-,-,6623557 ,-,-,-,6553727 ,186557 ,2750182 ,-,-,1477 ,31892 ,-,-,-,-,-,6734925 ,-,2254390 ,68315 ,257215 ,-,35856830 ,226027 ,14877187 ,6648 ,2397011 ,-,2788658 ,-,8264345 ,-,5710805 ,-,195340 ,-,4677862 ,275 ,437628 ,30252 ,205659 ,210133 ,1376000 ,-,16474006 ,-,4200957 ,30243560 ,2893949 ,-,-,-,6510604 ,-,2087610 ,120680 ,615728 ,-,-,20704 ,191456 ,-,817122 ,5 ,3343 ,-,274631 ,-,-,-,49911074 ,-,48421929 ,-,1489145 ,-,931056 ,-,29123084 ,1439569 ,1923760 ,2018700 ,3588658 
1989/04,148467977 ,-,22493174 ,-,22263052 ,-,230122 ,21747 ,16930910 ,585 ,379302 ,3533 ,333191 ,-,3910331 ,-,163855 ,-,3071668 ,-,3057318 ,148 ,14350 ,-,706399 ,4 ,1679 ,8231 ,43935 ,-,-,-,4695074 ,-,-,-,4695074 ,111923 ,1758677 ,-,-,-,-,-,-,-,-,-,10523628 ,-,1519479 ,11000 ,160853 ,-,37062368 ,242181 ,15380085 ,11611 ,4122680 ,-,2446727 ,-,8764457 ,-,5006331 ,-,263394 ,-,3260092 ,183 ,87375 ,26976 ,203220 ,183904 ,1275606 ,-,16436653 ,-,3249175 ,26461995 ,2068773 ,-,-,-,7106061 ,-,1887441 ,127375 ,596972 ,-,-,21911 ,210571 ,-,617091 ,11 ,16577 ,-,210062 ,-,-,-,50308229 ,-,49601262 ,-,706967 ,-,867958 ,-,31468311 ,1223965 ,1357585 ,1917175 ,3517037 
