,新設住宅着工：利用関係別戸数，床面積　,,,,,,,,,,,,,,,,,,,,,,新設住宅着工：利用関係別戸数，床面積　,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,（単位：戸，千㎡，％）,,,,【参考：修正前データ】,,,,,,,,,,,,,,,,（単位：戸，千㎡，％）,,,,
,総計,,,,,,,,,,,,,,,,,,,季節調整値,,,総計,,,,,,,,,,,,,,,,,,,季節調整値
,,,,,持家,,,,貸家,,給与住宅,,分譲住宅,,,,,,,年率,,,,,,,持家,,,,貸家,,給与住宅,,分譲住宅,,,,,,,年率
,　,,,,,,住宅金融機構,,,,,,,,マンション,,,一戸建て,,,,,　,,,,,,住宅金融機構,,,,,,,,マンション,,,一戸建て,,
,　,,床面積,,　,,,,　,,　,,　,,,,分譲に占,,,,,,　,,床面積,,　,,,,　,,　,,　,,,,分譲に占,,,
,戸数,前年比,,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,,前年比,める割合,,前年比,（千戸）,,,戸数,前年比,,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,戸数,前年比,,前年比,める割合,,前年比,（千戸）
9.0,109273.0,-9.458272570595256,8979.0,-11.35353934248198,36563.0,-25.936354244738396,,,38021.0,2.075279209621982,3086.0,13.539367181751288,31603.0,0.7909424334237087,,,,,,1361.916,,,,,,,,,,,,,,,,,,,,,,
10.0,123946.0,2.0173669698341428,10364.0,5.798285014291537,49426.0,7.848742062885947,,,40170.0,8.146672410079688,2771.0,-15.569774527726992,31579.0,-10.388762769580012,,,,,,1536.096,,,,,,,,,,,,,,,,,,,,,,
11.0,140088.0,9.280682731236993,12258.0,15.206766917293237,71221.0,37.16129032258064,,,37525.0,-8.336997410718652,3465.0,50.45592705167172,27877.0,-15.588190764572289,,,,,,1786.416,,,,,,,,,,,,,,,,,,,,,,
12.0,133125.0,0.3089326752816248,11458.0,3.7016924608561936,57710.0,-0.7003114407144153,,,42042.0,2.621558289396603,1959.0,-28.86710239651417,31414.0,1.7424536857105721,,,,,,1549.368,,,,,,,,,,,,,,,,,,,,,,
S５４年 １月,85586.0,-21.85853716435217,7239.0,-23.185483870967744,30240.0,-41.70265268352868,,,29979.0,-6.9090796174388345,1715.0,19.262865090403338,23652.0,-1.5033523508099904,,,,,,1298.304,,,,,,,,,,,,,,,,,,,,,,
2.0,97317.0,-17.42579802128057,8421.0,-19.091083781706374,38252.0,-36.86642789945369,,,32201.0,1.0512772233728782,1651.0,-19.424109321620293,25213.0,7.978586723768743,,,,,,1386.78,,,,,,,,,,,,,,,,,,,,,,
3.0,130744.0,-4.698593191923607,12092.0,-4.290011081209428,63005.0,-15.85870726495726,,,34358.0,6.017032831399646,2019.0,-5.300187617260789,31362.0,12.934821750090023,,,,,,1528.056,,,,,,,,,,,,,,,,,,,,,,
4.0,156228.0,11.847079037800682,14652.0,17.15039577836413,80365.0,21.417456072761325,,,41231.0,7.146383929731542,1966.0,0.9240246406570805,32666.0,-1.197749682414866,,,,,,1588.416,,,,,,,,,,,,,,,,,,,,,,
5.0,117080.0,1.7246622355445425,10926.0,6.949882537196544,56184.0,8.822560963799404,,,31324.0,-11.097235624680707,1633.0,-39.89694516010306,27939.0,9.500293944738388,,,,,,1483.344,,,,,,,,,,,,,,,,,,,,,,
6.0,142204.0,-8.630393996247648,13464.0,-6.842869992389126,77025.0,-15.58256523788127,,,33888.0,-1.8109118303247982,2042.0,6.910994764397913,29249.0,4.57275652484806,,,,,,1580.652,,,,,,,,,,,,,,,,,,,,,,
7.0,158442.0,4.431906563492788,15254.0,10.922047702152412,90770.0,16.010377925181814,,,34638.0,-11.540720688510348,2335.0,16.925388082123177,30699.0,-5.018409083877344,,,,,,1634.124,,,,,,,,,,,,,,,,,,,,,,
8.0,133878.0,15.183687516131812,12491.0,27.498213738899665,67116.0,55.443870579243594,,,34497.0,-12.122987568779294,2556.0,-20.448179271708682,29709.0,-2.860973057807996,,,,,,1518.108,,,,,,,,,,,,,,,,,,,,,,
9.0,122141.0,11.776010542402986,11150.0,24.178639046664443,54584.0,49.28753111068568,,,35007.0,-7.927198127350678,2890.0,-6.351263771872979,29660.0,-6.148150492041893,,,,,,1514.388,,,,,,,,,,,,,,,,,,,,,,
10.0,117950.0,-4.83759056363256,10399.0,0.3377074488614369,46196.0,-6.535022053170394,,,36344.0,-9.524520786656709,2723.0,-1.732226632984478,32687.0,3.5086608188986474,,,,,,1460.856,,,,,,,,,,,,,,,,,,,,,,
11.0,114313.0,-18.399149106276056,10002.0,-18.404307391091535,47752.0,-32.95235955687227,,,36402.0,-2.992671552298461,2686.0,-22.481962481962483,27473.0,-1.4492233741076888,,,,,,1451.16,,,,,,,,,,,,,,,,,,,,,,
12.0,117140.0,-12.007511737089203,10424.0,-9.024262524000704,52376.0,-9.24276555189742,,,33332.0,-20.717377860235004,2975.0,51.863195507912195,28457.0,-9.413000572992942,,,,,,1364.82,,,,,,,,,,,,,,,,,,,,,,
S５５年 １月,89500.0,4.573177856191421,7984.0,10.291476723304328,35399.0,17.06018518518519,,,27955.0,-6.751392641515736,1759.0,2.5655976676384853,24387.0,3.1075596144089417,,,,,,1397.148,,,,,,,,,,,,,,,,,,,,,,
2.0,94500.0,-2.894663830574302,8703.0,3.348770929818315,42131.0,10.140646240719448,,,25430.0,-21.027297288904066,1960.0,18.715929739551783,24979.0,-0.9280926506167475,,,,,,1337.436,,,,,,,,,,,,,,,,,,,,,,
3.0,123272.0,-5.714985008872304,11955.0,-1.1329804829639443,64553.0,2.4569478612808524,,,29040.0,-15.478200128063335,1291.0,-36.057454185240225,28388.0,-9.48281359607168,,,,,,1429.692,,,,,,,,,,,,,,,,,,,,,,
4.0,139877.0,-10.466113628798936,13829.0,-5.616980616980612,77426.0,-3.6570646425682867,,,27730.0,-32.74477941354806,2343.0,19.17599186164803,32378.0,-0.8816506459315576,,,,,,1407.564,,,,,,,,,,,,,,,,,,,,,,
5.0,106126.0,-9.35599590023915,10222.0,-6.44334614680578,53118.0,-5.457069628363939,,,27341.0,-12.715489720342234,1527.0,-6.491120636864665,24140.0,-13.59748022477541,,,,,,1331.7,,,,,,,,,,,,,,,,,,,,,,
6.0,116597.0,-18.007229051222183,11211.0,-16.733511586452764,57682.0,-25.11262577085361,,,28343.0,-16.36272426817753,1692.0,-17.140058765915768,28880.0,-1.2615815925330764,,,,,,1275.216,,,,,,,,,,,,,,,,,,,,,,
7.0,116588.0,-26.415975562035328,11193.0,-26.6225252392815,59200.0,-34.78021372700232,,,25295.0,-26.973266354870375,2382.0,2.0128479657387572,29711.0,-3.21834587445845,,,,,,1228.668,,,,,,,,,,,,,,,,,,,,,,
8.0,102929.0,-23.117315765099562,9722.0,-22.16796093187095,46130.0,-31.26825198164373,,,25618.0,-25.7384700118851,2507.0,-1.9170579029733972,28674.0,-3.4837927900636174,,,,,,1193.808,,,,,,,,,,,,,,,,,,,,,,
9.0,97386.0,-20.26755962371358,8862.0,-20.520179372197305,42173.0,-22.737432214568372,,,26530.0,-24.21515696860628,2402.0,-16.885813148788927,26281.0,-11.39244774106541,,,,,,1197.108,,,,,,,,,,,,,,,,,,,,,,
10.0,94113.0,-20.209410767274278,8495.0,-18.309452832003075,40624.0,-12.061650359338472,,,25829.0,-28.931873211534224,1809.0,-33.565919941241276,25851.0,-20.91351301740754,,,,,,1157.16,,,,,,,,,,,,,,,,,,,,,,
11.0,88438.0,-22.635220841024207,8021.0,-19.80603879224155,39331.0,-17.634863461216284,,,24248.0,-33.3882753694852,2127.0,-20.81161578555472,22732.0,-17.256943180577295,,,,,,1112.82,,,,,,,,,,,,,,,,,,,,,,
12.0,99300.0,-15.229639747310912,8905.0,-14.572141212586345,44129.0,-15.745761417443106,,,26045.0,-21.861874474979004,2125.0,-28.57142857142857,27001.0,-5.1164915486523626,,,,,,1154.4,,,,,,,,,,,,,,,,,,,,,,
S５６年 １月,67717.0,-24.33854748603352,6181.0,-22.582665330661328,30730.0,-13.189638125370777,,,16905.0,-39.527812555893405,1703.0,-3.1836270608300197,18379.0,-24.636076598187557,,,,,,1081.08,,,,,,,,,,,,,,,,,,,,,,
2.0,87611.0,-7.289947089947091,8387.0,-3.6309318625761193,41145.0,-2.340319479718019,,,20176.0,-20.66063704286276,2404.0,22.653061224489804,23886.0,-4.3756755674766765,,,,,,1225.512,,,,,,,,,,,,,,,,,,,,,,
3.0,97177.0,-21.168635213187102,9396.0,-21.40526976160602,50871.0,-21.194987064892416,,,21905.0,-24.569559228650135,1435.0,11.154144074360943,22966.0,-19.099619557559535,,,,,,1126.428,,,,,,,,,,,,,,,,,,,,,,
4.0,119576.0,-14.513465401745819,11563.0,-16.385855810253815,59846.0,-22.705551106863325,,,28563.0,3.003966822935439,2050.0,-12.5053350405463,29117.0,-10.07165359194515,,,,,,1209.648,,,,,,,,,,,,,,,,,,,,,,
5.0,119272.0,12.387162429564853,11317.0,10.712189395421646,52537.0,-1.0937911818969042,,,33526.0,22.621703668483235,2534.0,65.9462999345121,30675.0,27.071251035625508,,,,,,1480.476,,,,,,,,,,,,,,,,,,,,,,
6.0,108925.0,-6.579929157697023,10375.0,-7.456961912407451,55773.0,-3.3095246350681293,,,28230.0,-0.39868750661538854,1774.0,4.846335697399525,23148.0,-19.847645429362885,,,,,,1179.036,,,,,,,,,,,,,,,,,,,,,,
7.0,97192.0,-16.63636051737744,9359.0,-16.385240775484675,53554.0,-9.537162162162161,,,22525.0,-10.950780786716734,1918.0,-19.479429051217465,19195.0,-35.39429840799704,,,,,,1045.8,,,,,,,,,,,,,,,,,,,,,,
8.0,93100.0,-9.54930097445812,8806.0,-9.421929644106157,45851.0,-0.6048124864513369,,,24389.0,-4.797408072449059,1856.0,-25.96729158356601,21004.0,-26.748971193415642,,,,,,1101.024,,,,,,,,,,,,,,,,,,,,,,
9.0,92009.0,-5.521327500872815,8339.0,-5.901602347099981,42704.0,1.2590994238019562,,,28147.0,6.094986807387869,2180.0,-9.242298084929217,18978.0,-27.788135915680527,,,,,,1122.684,,,,,,,,,,,,,,,,,,,,,,
10.0,87971.0,-6.526197230988288,7899.0,-7.015891701000584,40942.0,0.7827884994092216,,,27315.0,5.753223121297751,1656.0,-8.457711442786064,18058.0,-30.14583575103478,,,,,,1066.068,,,,,,,,,,,,,,,,,,,,,,
11.0,86643.0,-2.02967050362966,7667.0,-4.413414786186266,38143.0,-3.0205181663318967,,,26465.0,9.143022104915872,1912.0,-10.108133521391622,20123.0,-11.47721273975013,,,,,,1079.64,,,,,,,,,,,,,,,,,,,,,,
12.0,94506.0,-4.82779456193353,8564.0,-3.8293093767546367,45906.0,4.026830428969603,,,25662.0,-1.4705317719331958,1455.0,-31.529411764705884,21483.0,-20.436280137772684,,,,,,1087.128,,,,,,,,,,,,,,,,,,,,,,
S５７年 １月,66198.0,-2.2431590294903856,6067.0,-1.8443617537615182,31253.0,1.7019199479336038,,,18343.0,8.506359065365274,1519.0,-10.80446271285966,15083.0,-17.933511072419606,,,,,,1068.336,,,,,,,,,,,,,,,,,,,,,,
2.0,79426.0,-9.342434169225328,7539.0,-10.110885894837253,38964.0,-5.300765585125774,,,20131.0,-0.22303727200633716,1427.0,-40.640599001663894,18904.0,-20.857406011889807,,,,,,1095.648,,,,,,,,,,,,,,,,,,,,,,
3.0,97914.0,0.7584099118104035,9505.0,1.1600681140911036,51236.0,0.7175011303099978,,,23593.0,7.706003195617427,1693.0,17.97909407665506,21392.0,-6.853609683880521,,,,,,1149.144,,,,,,,,,,,,,,,,,,,,,,
4.0,106062.0,-11.301598983073518,10487.0,-9.305543544062957,60169.0,0.5397186111018186,,,25896.0,-9.33725449007457,1731.0,-15.560975609756099,18266.0,-37.266888759144145,,,,,,1084.752,,,,,,,,,,,,,,,,,,,,,,
5.0,92995.0,-22.03115567777853,9156.0,-19.09516656357691,51492.0,-1.9890743666368422,,,23041.0,-31.274234922149972,1310.0,-48.30307813733228,17152.0,-44.08475957620212,,,,,,1145.076,,,,,,,,,,,,,,,,,,,,,,
6.0,106875.0,-1.88202891898095,10182.0,-1.8602409638554178,57629.0,3.327775088304378,,,27499.0,-2.589443854055972,1769.0,-0.2818489289740711,19978.0,-13.694487644720923,,,,,,1155.048,,,,,,,,,,,,,,,,,,,,,,
7.0,104736.0,7.7619557165198785,9960.0,6.421626242119885,55737.0,4.076259476416325,,,28302.0,25.64705882352942,1767.0,-7.872784150156406,18930.0,-1.3805678562125507,,,,,,1152.168,,,,,,,,,,,,,,,,,,,,,,
8.0,97689.0,4.929108485499455,9068.0,2.9752441517147474,47136.0,2.802556105646545,,,26611.0,9.110664643896854,3196.0,72.19827586206898,20746.0,-1.2283374595315166,,,,,,1165.464,,,,,,,,,,,,,,,,,,,,,,
9.0,98320.0,6.859111608646984,9029.0,8.27437342607027,46689.0,9.331678531285121,,,29469.0,4.6967705261661905,2857.0,31.055045871559628,19305.0,1.7230477394878392,,,,,,1193.124,,,,,,,,,,,,,,,,,,,,,,
10.0,101025.0,14.838981027838713,9199.0,16.457779465755152,49123.0,19.9819256509208,,,30471.0,11.554091158704011,2145.0,29.528985507246375,19286.0,6.800310111861776,,,,,,1204.404,,,,,,,,,,,,,,,,,,,,,,
11.0,98420.0,13.59255796775274,8812.0,14.93413329855224,48696.0,27.666937577012817,,,31473.0,18.923105989042128,1979.0,3.5041841004184135,16272.0,-19.137305570739954,,,,,,1206.828,,,,,,,,,,,,,,,,,,,,,,
12.0,96489.0,2.098279474319085,8634.0,0.8173750583839308,46058.0,0.33111140155969565,,,30619.0,19.316499103733136,1485.0,2.0618556701030855,18327.0,-14.690685658427597,,,,,,1098.456,,,,,,,,,,,,,,,,,,,,,,
S５８年 １月,79896.0,20.692468050394268,7071.0,16.54854128894017,33597.0,7.500079992320735,,,25112.0,36.90236057351578,1343.0,-11.586570111915734,19844.0,31.56533846051846,,,,,,1290.876,,,,,,,,,,,,,,,,,,,,,,
2.0,83521.0,5.155742452093776,7565.0,0.3448733253747207,37086.0,-4.819833692639364,,,26914.0,33.694302319805274,1090.0,-23.615977575332863,18431.0,-2.502115954295391,,,,,,1136.724,,,,,,,,,,,,,,,,,,,,,,
3.0,91072.0,-6.987764773168294,8445.0,-11.152025249868487,41022.0,-19.935201811226477,,,28281.0,19.870300512863977,1341.0,-20.79149438865919,20428.0,-4.506357516828714,,,,,,1079.472,,,,,,,,,,,,,,,,,,,,,,
4.0,102031.0,-3.8006071920197684,9412.0,-10.250786688280726,46674.0,-22.42849307783078,,,34115.0,31.738492431263523,1624.0,-6.181398035817438,19618.0,7.40172999014564,,,,,,1066.008,,,,,,,,,,,,,,,,,,,,,,
5.0,82605.0,-11.172643690521,7690.0,-16.01135867190912,39447.0,-23.391983220694485,,,26521.0,15.10351113232933,1207.0,-7.862595419847324,15430.0,-10.039645522388057,,,,,,1016.796,,,,,,,,,,,,,,,,,,,,,,
6.0,106721.0,-0.14409356725145983,9608.0,-5.637399332154786,48814.0,-15.296118273785765,,,34849.0,26.728244663442297,1526.0,-13.736574335782919,21532.0,7.778556412053248,,,,,,1161.348,,,,,,,,,,,,,,,,,,,,,,
7.0,101224.0,-3.3531927894897677,9032.0,-9.317269076305223,46270.0,-16.98512657660082,,,32738.0,15.673803971450766,1633.0,-7.583474816072439,20583.0,8.732171156893827,,,,,,1128.924,,,,,,,,,,,,,,,,,,,,,,
8.0,96047.0,-1.680844312051505,8252.0,-8.998676665196285,37676.0,-20.069585879158183,,,33265.0,25.004697305625484,2438.0,-23.717146433041307,22668.0,9.264436517882956,,,,,,1150.752,,,,,,,,,,,,,,,,,,,,,,
9.0,94691.0,-3.691008950366154,7963.0,-11.806401594861,36627.0,-21.551114823620125,,,34822.0,18.164851199565632,2055.0,-28.071403570178504,21187.0,9.748769748769746,,,,,,1143.972,,,,,,,,,,,,,,,,,,,,,,
10.0,98989.0,-2.015342736946309,8318.0,-9.577127948690077,40195.0,-18.174785741913155,,,36321.0,19.198582258540895,2138.0,-0.32634032634032906,20335.0,5.439178678834395,,,,,,1155.972,,,,,,,,,,,,,,,,,,,,,,
11.0,96863.0,-1.581995529363951,7866.0,-10.735360871538816,35437.0,-27.2281090849351,,,38975.0,23.8363041337019,1983.0,0.20212228398179377,20468.0,25.78662733529991,,,,,,1167.06,,,,,,,,,,,,,,,,,,,,,,
12.0,103137.0,6.889904548705033,8220.0,-4.794996525364837,35988.0,-21.863737027226534,,,42582.0,39.07051177373526,1826.0,22.962962962962962,22741.0,24.084683799858126,,,,,,1161.708,,,,,,,,,,,,,,,,,,,,,,
S５９年 １月,70543.0,-11.706468408931613,5765.0,-18.46980625088389,26925.0,-19.858915974640595,,,27899.0,11.098279706913033,1061.0,-20.99776619508563,14658.0,-26.133843983067933,,,,,,1132.512,,,,,,,,,,,,,,,,,,,,,,
2.0,85819.0,2.751403838555561,7483.0,-1.0839391936549987,35938.0,-3.095507738769342,,,30764.0,14.304822768819193,1250.0,14.678899082568805,17867.0,-3.0600618523140355,,,,,,1161.984,,,,,,,,,,,,,,,,,,,,,,
3.0,96197.0,5.6274156711173475,8640.0,2.309058614564833,40688.0,-0.8141972600068215,,,32084.0,13.447190693398397,1662.0,23.93736017897092,21763.0,6.535147836303111,,,,,,1156.104,,,,,,,,,,,,,,,,,,,,,,
4.0,113173.0,10.920210524252425,10238.0,8.776030599235014,48576.0,4.075073916955901,,,37902.0,11.10068884654845,1192.0,-26.600985221674875,25503.0,29.997961056172898,,,,,,1209.564,,,,,,,,,,,,,,,,,,,,,,
5.0,96449.0,16.759276072876943,8495.0,10.46814044213265,40525.0,2.7327806930818497,,,35531.0,33.97307793823762,1299.0,7.6222038111018975,19094.0,23.745949449125064,,,,,,1194.216,,,,,,,,,,,,,,,,,,,,,,
6.0,106009.0,-0.6671601652908095,9363.0,-2.549958368026637,48310.0,-1.0324906789035992,,,37874.0,8.68030646503486,1609.0,5.439056356487555,18216.0,-15.400334386030096,,,,,,1162.236,,,,,,,,,,,,,,,,,,,,,,
7.0,107625.0,6.323599146447492,9300.0,2.9672276350752895,46369.0,0.21396153014912045,,,40018.0,22.2371555989981,2090.0,27.98530312308634,19148.0,-6.971772822231941,,,,,,1206.204,,,,,,,,,,,,,,,,,,,,,,
8.0,100139.0,4.260414172228181,8249.0,-0.036354823073196485,36321.0,-3.5964539760059466,,,39340.0,18.262437997895688,2899.0,18.908941755537327,21579.0,-4.8041291688724215,,,,,,1199.484,,,,,,,,,,,,,,,,,,,,,,
9.0,98334.0,3.847250530673449,8043.0,1.0046464900163272,37623.0,2.719305430420178,,,41495.0,19.16317270690942,2133.0,3.7956204379562024,17083.0,-19.370368622268373,,,,,,1179.588,,,,,,,,,,,,,,,,,,,,,,
10.0,104737.0,5.806705795593459,8515.0,2.3683577783121024,39824.0,-0.9230003731807557,,,44821.0,23.402439360149785,2400.0,12.254443405051447,17692.0,-12.997295303663634,,,,,,1201.428,,,,,,,,,,,,,,,,,,,,,,
11.0,99943.0,3.179748717260452,7768.0,-1.245868293923209,32951.0,-7.015266529333758,,,46492.0,19.28672225785759,2072.0,4.488149268784667,18428.0,-9.966777408637867,,,,,,1183.656,,,,,,,,,,,,,,,,,,,,,,
12.0,108314.0,5.019537120529009,8367.0,1.7883211678832112,35829.0,-0.4418139379793331,,,50088.0,17.627166408341537,2427.0,32.91347207009858,19970.0,-12.185040235697642,,,,,,1215.312,,,,,,,,,,,,,,,,,,,,,,
S６０年 １月,77527.0,9.900344470748351,6185.0,7.2853425845620166,26802.0,-0.4568245125348085,,,34585.0,23.965016667264052,1325.0,24.882186616399622,14815.0,1.0710874607722758,8280.0,,55.8893013837327,,,1236.444,,,,,,,,,,,,,,,,,,,,,,
2.0,90942.0,5.96954054463464,7720.0,3.167178938928245,34874.0,-2.960654460459679,,,36655.0,19.14900533090625,1402.0,12.159999999999997,18011.0,0.8059551127777524,9784.0,,54.3223585586586,,,1232.7,,,,,,,,,,,,,,,,,,,,,,
3.0,103955.0,8.0647005623876,9323.0,7.905092592592595,45480.0,11.777428234368841,,,37038.0,15.440718114948268,1198.0,-27.91817087845969,20239.0,-7.002711023296413,11546.0,,57.048273136024505,,,1263.504,,,,,,,,,,,,,,,,,,,,,,
4.0,116794.0,3.1995263888029797,10448.0,2.0511818714592778,49471.0,1.8424736495388743,,,44547.0,17.532056355865123,1363.0,14.345637583892625,21413.0,-16.037328941693133,12089.0,,56.4563582870219,,,1272.936,,,,,,,,,,,,,,,,,,,,,,
5.0,99660.0,3.329220624371416,8831.0,3.955267804590946,41519.0,2.4528069093152425,,,40572.0,14.18761081872168,1505.0,15.858352578906846,16064.0,-15.86885932753745,8242.0,,51.30727091633466,,,1241.28,,,,,,,,,,,,,,,,,,,,,,
6.0,112363.0,5.99383071248667,9809.0,4.763430524404583,47812.0,-1.0308424756779146,,,42807.0,13.02476633046416,1658.0,3.0453697949036638,20086.0,10.265700483091791,10979.0,,54.659962162700396,,,1243.632,,,,,,,,,,,,,,,,,,,,,,
7.0,107110.0,-0.47851335656213223,9117.0,-1.9677419354838719,44046.0,-5.0098125903081865,,,43324.0,8.261282422909687,1982.0,-5.167464114832526,17758.0,-7.259243785251726,9066.0,,51.0530465142471,,,1198.968,,,,,,,,,,,,,,,,,,,,,,
8.0,95388.0,-4.744405276665432,7750.0,-6.049218087040856,33338.0,-8.212879601332574,,,42025.0,6.825114387391977,2379.0,-17.937219730941706,17646.0,-18.22605310718754,8792.0,,49.8243227927009,,,1139.448,,,,,,,,,,,,,,,,,,,,,,
9.0,101454.0,3.17285984501801,8312.0,3.344523187865221,36918.0,-1.8738537596682932,,,44125.0,6.338113025665734,1601.0,-24.94139709329582,18810.0,10.109465550547327,11167.0,,59.36735778841042,,,1203.312,,,,,,,,,,,,,,,,,,,,,,
10.0,110395.0,5.402102408890826,8877.0,4.251321197886099,39630.0,-0.48714343109682545,,,51028.0,13.848419267753954,2165.0,-9.791666666666671,17572.0,-0.6782726656115727,9907.0,,56.37946733439563,,,1248.324,,,,,,,,,,,,,,,,,,,,,,
11.0,106417.0,6.477692284602227,8117.0,4.492790937178157,32193.0,-2.3003854207763084,,,52813.0,13.595887464510014,2009.0,-3.0405405405405332,19402.0,5.285435207293261,10808.0,,55.70559736109679,,,1246.2,,,,,,,,,,,,,,,,,,,,,,
12.0,114067.0,5.311409420758167,8643.0,3.2986733596271023,32614.0,-8.973178151776494,,,57523.0,14.843874780386514,1728.0,-28.800988875154516,22202.0,11.176765147721596,12933.0,,58.2515088730745,,,1281.096,,,,,,,,,,,,,,,,,,,,,,
S６１年 １月,84856.0,9.453480722844958,6697.0,8.278092158447862,26549.0,-0.9439594060144714,,,40627.0,17.470001445713464,1333.0,0.6037735849056673,16347.0,10.340870739115758,9739.0,17.620772946859915,59.576680736526576,,,1347.384,,,,,,,,,,,,,,,,,,,,,,
2.0,96325.0,5.919157265070041,8058.0,4.37823834196891,35215.0,0.9778058152205062,,,40867.0,11.490928931932885,1290.0,-7.988587731811705,18953.0,5.230137138415401,11220.0,14.677023712183157,59.199071387115495,,,1310.268,,,,,,,,,,,,,,,,,,,,,,
3.0,106165.0,2.1259198691741688,9357.0,0.36468947763594883,41101.0,-9.62840809146877,,,43325.0,16.974458664074746,1438.0,20.033388981636065,20301.0,0.30633924601018236,11524.0,-0.19054217910964155,56.76567656765676,,,1306.692,,,,,,,,,,,,,,,,,,,,,,
4.0,115805.0,-0.8467900748326116,10302.0,-1.3973966309341392,46704.0,-5.593175799963618,,,47344.0,6.2787617572451495,2154.0,58.03374908290536,19603.0,-8.452809041236634,11191.0,-7.428240549259655,57.08820078559405,,,1281.708,,,,,,,,,,,,,,,,,,,,,,
5.0,104686.0,5.043146698775843,8969.0,1.5626769335296018,40054.0,-3.528505021797244,,,46736.0,15.192743764172349,1142.0,-24.119601328903656,16754.0,4.295318725099605,9674.0,17.374423683571933,57.741434881222396,,,1307.148,,,,,,,,,,,,,,,,,,,,,,
6.0,117670.0,4.723085001290457,10084.0,2.803547762259157,47534.0,-0.5814439889567495,,,52178.0,21.891279463639137,1871.0,12.846803377563319,16087.0,-19.909389624614164,7492.0,-31.760633937517085,46.571766022253996,,,1307.1,,,,,,,,,,,,,,,,,,,,,,
7.0,121542.0,13.473998692932511,10169.0,11.53888340462872,46672.0,5.961948871634192,,,54783.0,26.44954297848767,2012.0,1.513622603430889,18075.0,1.785110935916208,8805.0,-2.8788881535407,48.71369294605809,,,1359.3,,,,,,,,,,,,,,,,,,,,,,
8.0,113918.0,19.425923596259494,9305.0,20.064516129032256,40180.0,20.52312676225327,,,53068.0,26.277215942891146,2483.0,4.371584699453564,18187.0,3.065850617703731,8906.0,1.2966333030027357,48.969043822510585,,,1354.008,,,,,,,,,,,,,,,,,,,,,,
9.0,122652.0,20.894198355905132,9588.0,15.351299326275253,41148.0,11.457825450999508,,,61043.0,38.34107648725214,2082.0,30.04372267332917,18379.0,-2.2913343965975486,11037.0,-1.1641443538998857,60.052233527395394,,,1436.82,,,,,,,,,,,,,,,,,,,,,,
10.0,126805.0,14.864803659586016,9690.0,9.158499493071986,39779.0,0.3759777946000611,,,66131.0,29.59747589558674,2306.0,6.512702078521954,18589.0,5.78761666287275,10075.0,1.6957706672050108,54.198719672924845,,,1420.368,,,,,,,,,,,,,,,,,,,,,,
11.0,125406.0,17.843953503669525,9305.0,14.63594924233091,35605.0,10.598577330475578,,,68214.0,29.1613807206559,1885.0,-6.1722249875559925,19702.0,1.5462323471807053,9984.0,-7.623982235381206,50.67505836970866,,,1457.928,,,,,,,,,,,,,,,,,,,,,,
12.0,128779.0,12.897682940727819,9479.0,9.672567395580245,36509.0,11.942723983565344,,,71570.0,24.41979729847192,1522.0,-11.92129629629629,19178.0,-13.620394559048734,10098.0,-21.92066805845512,52.65408280321201,,,1453.62,,,,,,,,,,,,,,,,,,,,,,
S６２年 １月,93554.0,10.250306401433008,7107.0,6.122144243691196,26529.0,-0.07533240423369136,,,51131.0,25.854727151894053,1173.0,-12.003000750187539,14721.0,-9.946779225545981,7791.0,-20.00205359893212,52.92439372325249,,,1481.64,,,,,,,,,,,,,,,,,,,,,,
2.0,109254.0,13.42226836231508,8967.0,11.280714817572601,35974.0,2.1553315348572966,,,51829.0,26.82359850245919,996.0,-22.79069767441861,20455.0,7.924866775708338,11317.0,0.8645276292335069,55.32632608164263,,,1493.904,,,,,,,,,,,,,,,,,,,,,,
3.0,119762.0,12.807422408515052,10248.0,9.52228278294325,43132.0,4.941485608622671,,,55399.0,27.868436237738024,1340.0,-6.8150208623087565,19891.0,-2.019604945569185,9837.0,-14.639014231169739,49.45452717309336,,,1487.904,,,,,,,,,,,,,,,,,,,,,,
4.0,138208.0,19.345451405379734,11954.0,16.03572121918073,51986.0,11.30952380952381,,,64457.0,36.14607975667454,1640.0,-23.862581244196846,20125.0,2.662857725858288,11053.0,-1.2331337682065993,54.92173913043479,,,1553.64,,,,,,,,,,,,,,,,,,,,,,
5.0,130493.0,24.65181590661598,10807.0,20.49280856282752,45582.0,13.801368152993462,,,63961.0,36.85595686408766,1838.0,60.945709281961484,19112.0,14.0742509251522,10619.0,9.76845151953691,55.56195060694852,,,1628.4,,,,,,,,,,,,,,,,,,,,,,
6.0,150704.0,28.073425681992006,12271.0,21.687822292740975,51881.0,9.145033028989772,,,75731.0,45.1397140557323,1407.0,-24.799572421165152,21685.0,34.79828432896127,11544.0,54.08435664709023,53.23495503804473,,,1672.884,,,,,,,,,,,,,,,,,,,,,,
7.0,154578.0,27.18072764970134,12448.0,22.41124987707738,53626.0,14.899725745629084,,,78505.0,43.30175419381925,2312.0,14.910536779324062,20135.0,11.396957123098204,10422.0,18.364565587734248,51.760615843059355,,,1722.216,,,,,,,,,,,,,,,,,,,,,,
